status,hmm_id,architecture,dimension,seed,n_train,best_epoch,best_val_ce,final_batch_size,epochs_completed,parameter_count,device,test_ce_h1,test_ce_h2,test_ce_h3,test_ce_h4,result_file,bayes_ce_h1,bayes_ce_h2,bayes_ce_h3,bayes_ce_h4,shape_rmse,excess_ce_H,recovery_ratio,source,dataset_replicate,condition_seed,dataset_file
done,confirm_K6_i000708,Transformer,8,1,256,46,0.9701198320835828,16,48,1064,cpu,1.0638614743947985,0.982155043631792,0.978381596505642,0.9750146716833116,drive://predictive_profile_confirmatory64_v1/runs/confirm_K6_i000708/transformer/d8/n256/seed1/DONE.json,0.9298769313895604,0.8619101999506146,0.8481094692100614,0.844288412713593,0.0054927842867811,0.1307262589697185,1.0380691719628328,existing_confirmatory_summary_csv,0,,
done,confirm_K6_i000708,Transformer,8,2,256,48,0.955115145072341,16,48,1064,cpu,1.016993459314108,0.9913278929889202,0.965905349701643,0.921896617859602,drive://predictive_profile_confirmatory64_v1/runs/confirm_K6_i000708/transformer/d8/n256/seed2/DONE.json,0.9298769313895604,0.8619101999506146,0.8481094692100614,0.844288412713593,0.0331273319458572,0.0776082051460089,1.1110934378305626,existing_confirmatory_summary_csv,0,,
done,confirm_K6_i000708,Transformer,8,3,256,48,0.9360510213300586,16,48,1064,cpu,0.992977000772953,0.9777468182146548,0.9886146746575832,1.0160835646092892,drive://predictive_profile_confirmatory64_v1/runs/confirm_K6_i000708/transformer/d8/n256/seed3/DONE.json,0.9298769313895604,0.8619101999506146,0.8481094692100614,0.844288412713593,0.0630972249732332,0.1717951518956961,-0.2699727042106675,existing_confirmatory_summary_csv,0,,
done,confirm_K6_i000708,Transformer,32,1,256,26,0.8907121010124683,16,34,13448,cpu,0.8365841060876846,0.9622019454836844,0.8161533176898956,0.9077911488711834,drive://predictive_profile_confirmatory64_v1/runs/confirm_K6_i000708/transformer/d32/n256/seed1/DONE.json,0.9298769313895604,0.8619101999506146,0.8481094692100614,0.844288412713593,0.0936091322212913,0.0635027361575903,-0.831969566538288,existing_confirmatory_summary_csv,0,,
done,confirm_K6_i000708,Transformer,32,2,256,16,0.9293037950992584,16,24,13448,cpu,0.9899488799273968,0.859871506690979,0.8525251150131226,0.9304225593805312,drive://predictive_profile_confirmatory64_v1/runs/confirm_K6_i000708/transformer/d32/n256/seed2/DONE.json,0.9298769313895604,0.8619101999506146,0.8481094692100614,0.844288412713593,0.061505286877384,0.0861341466669382,0.6954942259513613,existing_confirmatory_summary_csv,0,,
done,confirm_K6_i000708,Transformer,32,3,256,43,0.8317896723747253,16,48,13448,cpu,0.9706306047737598,0.9454605877399443,0.9687958769500256,0.8355434946715832,drive://predictive_profile_confirmatory64_v1/runs/confirm_K6_i000708/transformer/d32/n256/seed3/DONE.json,0.9298769313895604,0.8619101999506146,0.8481094692100614,0.844288412713593,0.0832481262932668,-0.0087449180420098,1.5783321430483888,existing_confirmatory_summary_csv,0,,
done,confirm_K6_i000708,Transformer,128,1,256,19,0.8372571431100368,16,27,201224,cpu,0.90540168620646,0.8662226647138596,0.9410827346146108,0.8512470573186874,drive://predictive_profile_confirmatory64_v1/runs/confirm_K6_i000708/transformer/d128/n256/seed1/DONE.json,0.9298769313895604,0.8619101999506146,0.8481094692100614,0.844288412713593,0.0458083144370261,0.0069586446050944,0.6327324006248839,existing_confirmatory_summary_csv,0,,
done,confirm_K6_i000708,Transformer,128,2,256,22,0.858507938683033,16,30,201224,cpu,0.9570536054670812,1.0171622410416603,0.8123043812811375,0.891165005043149,drive://predictive_profile_confirmatory64_v1/runs/confirm_K6_i000708/transformer/d128/n256/seed2/DONE.json,0.9298769313895604,0.8619101999506146,0.8481094692100614,0.844288412713593,0.0688650581277556,0.0468765923295559,0.7698298959160886,existing_confirmatory_summary_csv,0,,
done,confirm_K6_i000708,Transformer,128,3,256,8,0.9139663986861706,16,16,201224,cpu,0.9988895505666732,1.0175611078739166,0.899200014770031,0.894149050116539,drive://predictive_profile_confirmatory64_v1/runs/confirm_K6_i000708/transformer/d128/n256/seed3/DONE.json,0.9298769313895604,0.8619101999506146,0.8481094692100614,0.844288412713593,0.0537584700691966,0.0498606374029459,1.2237681183229137,existing_confirmatory_summary_csv,0,,
done,confirm_K6_i000708,Transformer,256,1,256,27,0.8926575239747763,16,35,795656,cpu,0.9425113797187804,0.9207817614078522,0.934606559574604,0.8806984908878803,drive://predictive_profile_confirmatory64_v1/runs/confirm_K6_i000708/transformer/d256/n256/seed1/DONE.json,0.9298769313895604,0.8619101999506146,0.8481094692100614,0.844288412713593,0.0299103142575713,0.0364100781742873,0.7222100555907468,existing_confirmatory_summary_csv,0,,
done,confirm_K6_i000708,Transformer,256,2,256,31,0.9024055264890194,16,39,795656,cpu,1.0021247938275335,0.9889730997383596,0.9727408662438392,1.0198695361614227,drive://predictive_profile_confirmatory64_v1/runs/confirm_K6_i000708/transformer/d256/n256/seed2/DONE.json,0.9298769313895604,0.8619101999506146,0.8481094692100614,0.844288412713593,0.0625053107338246,0.1755811234478297,-0.2073261999202215,existing_confirmatory_summary_csv,0,,
done,confirm_K6_i000708,Transformer,256,3,256,7,0.8518828898668289,16,15,795656,cpu,0.9491228386759758,1.048359900712967,0.9776365980505944,0.9991021156311036,drive://predictive_profile_confirmatory64_v1/runs/confirm_K6_i000708/transformer/d256/n256/seed3/DONE.json,0.9298769313895604,0.8619101999506146,0.8481094692100614,0.844288412713593,0.0707440357918314,0.1548137029175106,-0.5839483814919866,existing_confirmatory_summary_csv,0,,
done,confirm_K6_i000997,GRU,8,1,256,43,1.9352591335773468,16,48,576,cpu,1.928938411176205,1.9420526176691053,1.943203903734684,1.9736703112721443,drive://predictive_profile_confirmatory64_v1/runs/confirm_K6_i000997/gru/d8/n256/seed1/DONE.json,1.9211584169593383,1.920335681857932,1.9202479202023408,1.920236335152691,0.031698441371851,0.0534339761194533,-48.511856294599255,existing_confirmatory_summary_csv,0,,
done,confirm_K6_i000997,GRU,8,2,256,48,1.9564365297555923,16,48,576,cpu,1.952398881316185,1.9431848675012589,1.8965979516506195,1.917886912822724,drive://predictive_profile_confirmatory64_v1/runs/confirm_K6_i000997/gru/d8/n256/seed2/DONE.json,1.9211584169593383,1.920335681857932,1.9202479202023408,1.920236335152691,0.0235423214699073,-0.0023494223299673,37.42831519357964,existing_confirmatory_summary_csv,0,,
done,confirm_K6_i000997,GRU,8,3,256,46,1.919838983565569,16,48,576,cpu,1.931556113064289,1.9479579851031303,1.953983195126057,1.911960646510124,drive://predictive_profile_confirmatory64_v1/runs/confirm_K6_i000997/gru/d8/n256/seed3/DONE.json,1.9211584169593383,1.920335681857932,1.9202479202023408,1.920236335152691,0.0291645425957208,-0.008275688642567,21.25133194571309,existing_confirmatory_summary_csv,0,,
done,confirm_K6_i000997,GRU,32,1,256,14,1.9202805124223232,16,22,6888,cpu,1.9339524507522583,1.9216045215725897,1.994725316762924,1.9328892529010773,drive://predictive_profile_confirmatory64_v1/runs/confirm_K6_i000997/gru/d32/n256/seed1/DONE.json,1.9211584169593383,1.920335681857932,1.9202479202023408,1.920236335152691,0.0314320033040205,0.0126529177483862,1.1530406993353473,existing_confirmatory_summary_csv,0,,
done,confirm_K6_i000997,GRU,32,2,256,34,1.9227142594754696,16,42,6888,cpu,1.9380100890994072,1.9255263581871984,1.934712789952755,1.9497305154800413,drive://predictive_profile_confirmatory64_v1/runs/confirm_K6_i000997/gru/d32/n256/seed2/DONE.json,1.9211584169593383,1.920335681857932,1.9202479202023408,1.920236335152691,0.0156234878969803,0.0294941803273502,-12.710831399276156,existing_confirmatory_summary_csv,0,,
done,confirm_K6_i000997,GRU,32,3,256,15,1.953785821795464,16,23,6888,cpu,1.9546907395124435,1.94552318751812,1.9240649417042728,1.9429479464888573,drive://predictive_profile_confirmatory64_v1/runs/confirm_K6_i000997/gru/d32/n256/seed3/DONE.json,1.9211584169593383,1.920335681857932,1.9202479202023408,1.920236335152691,0.0109569996913852,0.0227116113361662,12.735088078879794,existing_confirmatory_summary_csv,0,,
done,confirm_K6_i000997,GRU,128,1,256,8,1.955629974603653,16,16,101256,cpu,1.9685040414333344,1.9225657060742376,1.923476591706276,1.9612265527248385,drive://predictive_profile_confirmatory64_v1/runs/confirm_K6_i000997/gru/d128/n256/seed1/DONE.json,1.9211584169593383,1.920335681857932,1.9202479202023408,1.920236335152691,0.0272427887124833,0.0409902175721474,7.892454504613553,existing_confirmatory_summary_csv,0,,
done,confirm_K6_i000997,GRU,128,2,256,10,1.9221822805702689,16,18,101256,cpu,1.9199693873524664,1.945619150996208,1.9514572396874428,1.942945577204228,drive://predictive_profile_confirmatory64_v1/runs/confirm_K6_i000997/gru/d128/n256/seed2/DONE.json,1.9211584169593383,1.920335681857932,1.9202479202023408,1.920236335152691,0.0127476012422906,0.0227092420515366,-24.917734723887907,existing_confirmatory_summary_csv,0,,
done,confirm_K6_i000997,GRU,128,3,256,29,1.9660767391324043,16,37,101256,cpu,1.932229951024056,1.961708977818489,1.92803056538105,1.9219371676445007,drive://predictive_profile_confirmatory64_v1/runs/confirm_K6_i000997/gru/d128/n256/seed3/DONE.json,1.9211584169593383,1.920335681857932,1.9202479202023408,1.920236335152691,0.0206076615073503,0.0017008324918097,11.162549033452231,existing_confirmatory_summary_csv,0,,
done,confirm_K6_i000997,GRU,256,1,256,22,1.953415796160698,16,30,399112,cpu,1.926950789988041,1.9304763227701187,1.93654865026474,1.9133423417806623,drive://predictive_profile_confirmatory64_v1/runs/confirm_K6_i000997/gru/d256/n256/seed1/DONE.json,1.9211584169593383,1.920335681857932,1.9202479202023408,1.920236335152691,0.0157251220412606,-0.0068939933720286,14.758395740242111,existing_confirmatory_summary_csv,0,,
done,confirm_K6_i000997,GRU,256,2,256,18,1.9255453050136568,16,26,399112,cpu,1.9293524473905563,1.9222584515810013,1.9651284366846085,1.9666102677583688,drive://predictive_profile_confirmatory64_v1/runs/confirm_K6_i000997/gru/d256/n256/seed2/DONE.json,1.9211584169593383,1.920335681857932,1.9202479202023408,1.920236335152691,0.0293080240863541,0.0463739326056782,-40.40619834294508,existing_confirmatory_summary_csv,0,,
done,confirm_K6_i000997,GRU,256,3,256,23,1.9242699556052685,16,31,399112,cpu,1.9401930645108223,1.9195991083979609,1.917917750775814,1.9701729267835617,drive://predictive_profile_confirmatory64_v1/runs/confirm_K6_i000997/gru/d256/n256/seed3/DONE.json,1.9211584169593383,1.920335681857932,1.9202479202023408,1.920236335152691,0.0395427430751849,0.0499365916308707,-32.51323478742712,existing_confirmatory_summary_csv,0,,
done,confirm_K6_i000997,Transformer,8,1,256,34,1.920031480491161,16,42,1064,cpu,1.9694431126117704,1.969092659652233,1.9173141419887545,1.9713652208447456,drive://predictive_profile_confirmatory64_v1/runs/confirm_K6_i000997/transformer/d8/n256/seed1/DONE.json,1.9211584169593383,1.920335681857932,1.9202479202023408,1.920236335152691,0.0270946811783752,0.0511288856920546,-2.084531132832982,existing_confirmatory_summary_csv,0,,
done,confirm_K6_i000997,Transformer,8,2,256,17,1.9672698825597763,16,25,1064,cpu,1.9409762769937515,1.932165198028088,1.939210832118988,1.930974721908569,drive://predictive_profile_confirmatory64_v1/runs/confirm_K6_i000997/transformer/d8/n256/seed2/DONE.json,1.9211584169593383,1.920335681857932,1.9202479202023408,1.920236335152691,0.0061495978025895,0.0107383867558781,10.84671122787676,existing_confirmatory_summary_csv,0,,
done,confirm_K6_i000997,Transformer,8,3,256,39,1.9227558337152004,16,47,1064,cpu,1.9108996614813805,1.920096181333065,1.916953831911087,1.899046897888184,drive://predictive_profile_confirmatory64_v1/runs/confirm_K6_i000997/transformer/d8/n256/seed3/DONE.json,1.9211584169593383,1.920335681857932,1.9202479202023408,1.920236335152691,0.0148207891877273,-0.0211894372645069,12.85435143362486,existing_confirmatory_summary_csv,0,,
done,confirm_K6_i000997,Transformer,32,1,256,14,1.942975964397192,16,22,13448,cpu,1.962505087256432,1.925300404429436,1.9354254603385923,1.9474766924977305,drive://predictive_profile_confirmatory64_v1/runs/confirm_K6_i000997/transformer/d32/n256/seed1/DONE.json,1.9211584169593383,1.920335681857932,1.9202479202023408,1.920236335152691,0.0144974439874575,0.0272403573450394,16.298331287268944,existing_confirmatory_summary_csv,0,,
done,confirm_K6_i000997,Transformer,32,2,256,5,1.9412929937243464,16,13,13448,cpu,1.8966418132185936,1.927038311958313,1.982445985078812,1.9284978061914444,drive://predictive_profile_confirmatory64_v1/runs/confirm_K6_i000997/transformer/d32/n256/seed2/DONE.json,1.9211584169593383,1.920335681857932,1.9202479202023408,1.920236335152691,0.0315673420093316,0.0082614710387534,-34.547903172147755,existing_confirmatory_summary_csv,0,,
done,confirm_K6_i000997,Transformer,32,3,256,19,1.929848734289408,16,27,13448,cpu,1.9100975021719933,1.9807886630296707,1.935618661344052,1.9811447337269783,drive://predictive_profile_confirmatory64_v1/runs/confirm_K6_i000997/transformer/d32/n256/seed3/DONE.json,1.9211584169593383,1.920335681857932,1.9202479202023408,1.920236335152691,0.0425836462600435,0.0609083985742873,-77.05089835066997,existing_confirmatory_summary_csv,0,,
done,confirm_K6_i000997,Transformer,128,1,256,10,1.957678224891424,16,18,201224,cpu,1.9259201660752296,2.0178473070263863,2.003600925207138,1.949102185666561,drive://predictive_profile_confirmatory64_v1/runs/confirm_K6_i000997/transformer/d128/n256/seed1/DONE.json,1.9211584169593383,1.920335681857932,1.9202479202023408,1.920236335152691,0.0454480475011033,0.0288658505138699,-25.140957585553885,existing_confirmatory_summary_csv,0,,
done,confirm_K6_i000997,Transformer,128,2,256,24,1.9547701068222525,16,32,201224,cpu,1.9700488820672035,1.967980645596981,1.916827253997326,1.9607433453202248,drive://predictive_profile_confirmatory64_v1/runs/confirm_K6_i000997/transformer/d128/n256/seed2/DONE.json,1.9211584169593383,1.920335681857932,1.9202479202023408,1.920236335152691,0.0226432851493386,0.0405070101675337,10.091877618552695,existing_confirmatory_summary_csv,0,,
done,confirm_K6_i000997,Transformer,128,3,256,15,1.9676301628351207,16,23,201224,cpu,1.949418619275093,1.955281883478165,1.9467896595597267,1.9988132566213608,drive://predictive_profile_confirmatory64_v1/runs/confirm_K6_i000997/transformer/d128/n256/seed3/DONE.json,1.9211584169593383,1.920335681857932,1.9202479202023408,1.920236335152691,0.0422583486371645,0.0785769214686697,-53.56860637546457,existing_confirmatory_summary_csv,0,,
done,confirm_K6_i000997,Transformer,256,1,256,19,1.9242790937423704,16,27,795656,cpu,1.9273830577731133,1.982749745249748,1.949333623051644,1.940242700278759,drive://predictive_profile_confirmatory64_v1/runs/confirm_K6_i000997/transformer/d256/n256/seed1/DONE.json,1.9211584169593383,1.920335681857932,1.9202479202023408,1.920236335152691,0.0227529293208112,0.020006365126068,-13.946314104605568,existing_confirmatory_summary_csv,0,,
done,confirm_K6_i000997,Transformer,256,2,256,20,1.9486309550702567,16,28,795656,cpu,1.9364721477031708,1.9388563707470887,2.0104150772094727,1.9659010097384453,drive://predictive_profile_confirmatory64_v1/runs/confirm_K6_i000997/transformer/d256/n256/seed2/DONE.json,1.9211584169593383,1.920335681857932,1.9202479202023408,1.920236335152691,0.0301597691190498,0.0456646745857542,-31.915673667044175,existing_confirmatory_summary_csv,0,,
done,confirm_K6_i000997,Transformer,256,3,256,24,1.9345363676548004,16,32,795656,cpu,1.9054821208119392,1.9533834978938105,1.9197702035307884,1.9210369735956192,drive://predictive_profile_confirmatory64_v1/runs/confirm_K6_i000997/transformer/d256/n256/seed3/DONE.json,1.9211584169593383,1.920335681857932,1.9202479202023408,1.920236335152691,0.0181176987225469,0.0008006384429282,-16.869276317507214,existing_confirmatory_summary_csv,0,,
done,confirm_K6_i001189,GRU,8,1,256,48,1.89832017198205,16,48,576,cpu,1.9135732799768448,1.946310877799988,1.8819636702537537,1.9423136562109,drive://predictive_profile_confirmatory64_v1/runs/confirm_K6_i001189/gru/d8/n256/seed1/DONE.json,1.8624529402197152,1.8472838516984629,1.840946805328344,1.839227609252711,0.0405262067477308,0.1030860469581886,-1.23745819919146,existing_confirmatory_summary_csv,0,,
done,confirm_K6_i001189,GRU,8,2,256,48,1.904149662703276,16,48,576,cpu,1.918226920068264,1.9046692177653315,1.9143491834402084,1.881199233233929,drive://predictive_profile_confirmatory64_v1/runs/confirm_K6_i001189/gru/d8/n256/seed2/DONE.json,1.8624529402197152,1.8472838516984629,1.840946805328344,1.839227609252711,0.0188147600156934,0.041971623981218,1.5942802660999535,existing_confirmatory_summary_csv,0,,
done,confirm_K6_i001189,GRU,8,3,256,48,1.891478445380926,16,48,576,cpu,1.903003990650177,1.8867060765624049,1.8786571025848389,1.8511155918240547,drive://predictive_profile_confirmatory64_v1/runs/confirm_K6_i001189/gru/d8/n256/seed3/DONE.json,1.8624529402197152,1.8472838516984629,1.840946805328344,1.839227609252711,0.0236986175410237,0.0118879825713438,2.2341295760150395,existing_confirmatory_summary_csv,0,,
done,confirm_K6_i001189,GRU,32,1,256,37,1.860274214297533,16,45,6888,cpu,1.89791027456522,1.9122064709663391,1.8737529590725897,1.87738573551178,drive://predictive_profile_confirmatory64_v1/runs/confirm_K6_i001189/gru/d32/n256/seed1/DONE.json,1.8624529402197152,1.8472838516984629,1.840946805328344,1.839227609252711,0.0137138248929527,0.0381581262590691,0.883713523075251,existing_confirmatory_summary_csv,0,,
done,confirm_K6_i001189,GRU,32,2,256,44,1.8248701766133308,16,48,6888,cpu,1.8932154476642609,1.8628930747509005,1.8717544078826904,1.9127315431833267,drive://predictive_profile_confirmatory64_v1/runs/confirm_K6_i001189/gru/d32/n256/seed2/DONE.json,1.8624529402197152,1.8472838516984629,1.840946805328344,1.839227609252711,0.0418377933175382,0.0735039339306158,-0.8402935375513887,existing_confirmatory_summary_csv,0,,
done,confirm_K6_i001189,GRU,32,3,256,16,1.818184349685908,16,24,6888,cpu,1.882812924683094,1.843855045735836,1.8492110297083848,1.9094634354114528,drive://predictive_profile_confirmatory64_v1/runs/confirm_K6_i001189/gru/d32/n256/seed3/DONE.json,1.8624529402197152,1.8472838516984629,1.840946805328344,1.839227609252711,0.0542092174759407,0.0702358261587419,-1.1474760366696413,existing_confirmatory_summary_csv,0,,
done,confirm_K6_i001189,GRU,128,1,256,8,1.9055156484246247,16,16,101256,cpu,1.8843820691108704,1.8301944807171824,1.880780577659607,1.865463748574257,drive://predictive_profile_confirmatory64_v1/runs/confirm_K6_i001189/gru/d128/n256/seed1/DONE.json,1.8624529402197152,1.8472838516984629,1.840946805328344,1.839227609252711,0.0228065001990373,0.026236139321546,0.8145554766685691,existing_confirmatory_summary_csv,0,,
done,confirm_K6_i001189,GRU,128,2,256,12,1.889985777437687,16,20,101256,cpu,1.8798302337527275,1.8566067814826963,1.9411768019199367,1.939097285270691,drive://predictive_profile_confirmatory64_v1/runs/confirm_K6_i001189/gru/d128/n256/seed2/DONE.json,1.8624529402197152,1.8472838516984629,1.840946805328344,1.839227609252711,0.0612450737865513,0.09986967601798,-2.551828070918032,existing_confirmatory_summary_csv,0,,
done,confirm_K6_i001189,GRU,128,3,256,43,1.8632266633212569,16,48,101256,cpu,1.929712563753128,1.855007275938988,1.854328580200672,1.896006979048252,drive://predictive_profile_confirmatory64_v1/runs/confirm_K6_i001189/gru/d128/n256/seed3/DONE.json,1.8624529402197152,1.8472838516984629,1.840946805328344,1.839227609252711,0.0331650145402734,0.0567793697955412,1.4512423849959644,existing_confirmatory_summary_csv,0,,
done,confirm_K6_i001189,GRU,256,1,256,22,1.885181158781052,16,30,399112,cpu,1.8838748037815087,1.9062921106815336,1.872383862733841,1.86479602009058,drive://predictive_profile_confirmatory64_v1/runs/confirm_K6_i001189/gru/d256/n256/seed1/DONE.json,1.8624529402197152,1.8472838516984629,1.840946805328344,1.839227609252711,0.0171015957648884,0.025568410837869,0.8214644483660528,existing_confirmatory_summary_csv,0,,
done,confirm_K6_i001189,GRU,256,2,256,36,1.8620192669332027,16,44,399112,cpu,1.877517893910408,1.8546569645404816,1.8962001129984856,1.8334125950932505,drive://predictive_profile_confirmatory64_v1/runs/confirm_K6_i001189/gru/d256/n256/seed2/DONE.json,1.8624529402197152,1.8472838516984629,1.840946805328344,1.839227609252711,0.0329364527625335,-0.0058150141594603,1.899017020675267,existing_confirmatory_summary_csv,0,,
done,confirm_K6_i001189,GRU,256,3,256,22,1.8878054656088352,16,30,399112,cpu,1.892004564404488,1.8735738322138784,1.881036400794983,1.958971865475177,drive://predictive_profile_confirmatory64_v1/runs/confirm_K6_i001189/gru/d256/n256/seed3/DONE.json,1.8624529402197152,1.8472838516984629,1.840946805328344,1.839227609252711,0.0761795207092141,0.1197442562224666,-2.883373380806862,existing_confirmatory_summary_csv,0,,
done,confirm_K6_i001189,Transformer,8,1,256,47,1.893817938864231,16,48,1064,cpu,1.908321872353553,1.9158121421933167,1.857055865228176,1.8885830342769625,drive://predictive_profile_confirmatory64_v1/runs/confirm_K6_i001189/transformer/d8/n256/seed1/DONE.json,1.8624529402197152,1.8472838516984629,1.840946805328344,1.839227609252711,0.019268336701795,0.0493554250242516,0.8498840384506713,existing_confirmatory_summary_csv,0,,
done,confirm_K6_i001189,Transformer,8,2,256,47,1.8989155814051628,16,48,1064,cpu,1.8824399337172508,1.967665247619152,1.8896172642707825,1.9382417276501656,drive://predictive_profile_confirmatory64_v1/runs/confirm_K6_i001189/transformer/d8/n256/seed2/DONE.json,1.8624529402197152,1.8472838516984629,1.840946805328344,1.839227609252711,0.0480529163163511,0.0990141183974546,-2.4026264259566883,existing_confirmatory_summary_csv,0,,
done,confirm_K6_i001189,Transformer,8,3,256,48,1.9043672606348991,16,48,1064,cpu,1.9027893245220184,1.903942689299584,1.849429182708264,1.931322604417801,drive://predictive_profile_confirmatory64_v1/runs/confirm_K6_i001189/transformer/d8/n256/seed3/DONE.json,1.8624529402197152,1.8472838516984629,1.840946805328344,1.839227609252711,0.0522631440745599,0.09209499516509,-1.2285413687460065,existing_confirmatory_summary_csv,0,,
done,confirm_K6_i001189,Transformer,32,1,256,9,1.8800368309021,16,17,13448,cpu,1.90354785323143,1.9105420857667923,1.9377647414803505,1.913450598716736,drive://predictive_profile_confirmatory64_v1/runs/confirm_K6_i001189/transformer/d32/n256/seed1/DONE.json,1.8624529402197152,1.8472838516984629,1.840946805328344,1.839227609252711,0.0207859743947106,0.0742229894640251,-0.4263769372920719,existing_confirmatory_summary_csv,0,,
done,confirm_K6_i001189,Transformer,32,2,256,10,1.887633249163628,16,18,13448,cpu,1.8731366246938703,1.919899448752404,1.931480653584004,1.92798725515604,drive://predictive_profile_confirmatory64_v1/runs/confirm_K6_i001189/transformer/d32/n256/seed2/DONE.json,1.8624529402197152,1.8472838516984629,1.840946805328344,1.839227609252711,0.039873656279329,0.088759645903329,-2.361672715884854,existing_confirmatory_summary_csv,0,,
done,confirm_K6_i001189,Transformer,32,3,256,17,1.90104627981782,16,25,13448,cpu,1.856093592941761,1.9193467944860456,1.8353107124567032,1.8995736986398697,drive://predictive_profile_confirmatory64_v1/runs/confirm_K6_i001189/transformer/d32/n256/seed3/DONE.json,1.8624529402197152,1.8472838516984629,1.840946805328344,1.839227609252711,0.0472772363562102,0.0603460893871588,-1.8720984325209349,existing_confirmatory_summary_csv,0,,
done,confirm_K6_i001189,Transformer,128,1,256,14,1.8900395967066288,16,22,201224,cpu,1.8881235718727112,1.867648497223854,1.91588294506073,1.942970298230648,drive://predictive_profile_confirmatory64_v1/runs/confirm_K6_i001189/transformer/d128/n256/seed1/DONE.json,1.8624529402197152,1.8472838516984629,1.840946805328344,1.839227609252711,0.0589002579458696,0.1037426889779371,-2.361504619066844,existing_confirmatory_summary_csv,0,,
done,confirm_K6_i001189,Transformer,128,2,256,6,1.8868419975042343,16,14,201224,cpu,1.9269089475274088,1.9531030133366585,1.9892724230885503,1.8922240510582924,drive://predictive_profile_confirmatory64_v1/runs/confirm_K6_i001189/transformer/d128/n256/seed2/DONE.json,1.8624529402197152,1.8472838516984629,1.840946805328344,1.839227609252711,0.0547932777815852,0.0529964418055814,1.4934080602938438,existing_confirmatory_summary_csv,0,,
done,confirm_K6_i001189,Transformer,128,3,256,6,1.9004377163946629,16,14,201224,cpu,1.946359910070896,1.948094055056572,1.9037502110004425,1.897828444838524,drive://predictive_profile_confirmatory64_v1/runs/confirm_K6_i001189/transformer/d128/n256/seed3/DONE.json,1.8624529402197152,1.8472838516984629,1.840946805328344,1.839227609252711,0.024696623020789,0.0586008355858131,2.0895919761625525,existing_confirmatory_summary_csv,0,,
done,confirm_K6_i001189,Transformer,256,1,256,23,1.884819947183132,16,31,795656,cpu,1.9144345596432688,1.8710100799798963,1.91001270711422,1.9075709730386727,drive://predictive_profile_confirmatory64_v1/runs/confirm_K6_i001189/transformer/d256/n256/seed1/DONE.json,1.8624529402197152,1.8472838516984629,1.840946805328344,1.839227609252711,0.0237640354336738,0.0683433637859622,0.295521584357466,existing_confirmatory_summary_csv,0,,
done,confirm_K6_i001189,Transformer,256,2,256,17,1.8955751992762089,16,25,795656,cpu,1.8297973275184631,1.9194312319159508,1.8816176503896715,1.9362643510103223,drive://predictive_profile_confirmatory64_v1/runs/confirm_K6_i001189/transformer/d256/n256/seed2/DONE.json,1.8624529402197152,1.8472838516984629,1.840946805328344,1.839227609252711,0.0717925856780047,0.0970367417576114,-4.584090691457293,existing_confirmatory_summary_csv,0,,
done,confirm_K6_i001189,Transformer,256,3,256,8,1.8865512609481807,16,16,795656,cpu,1.908444806933403,1.862206682562828,1.956058219075203,1.886366970837116,drive://predictive_profile_confirmatory64_v1/runs/confirm_K6_i001189/transformer/d256/n256/seed3/DONE.json,1.8624529402197152,1.8472838516984629,1.840946805328344,1.839227609252711,0.0376145632411468,0.0471393615844051,0.950592959370632,existing_confirmatory_summary_csv,0,,
done,confirm_K3_i000321,GRU,8,1,256,48,1.320412240922451,16,48,576,cuda,1.4072202742099762,1.330893412232399,1.3312139809131622,1.380959391593933,drive://dataset_realization_robustness_v1/runs/replicate_1/confirm_K3_i000321/gru/d8/n256/seed1/DONE.json,1.3475309797921202,1.346869451695575,1.346830231354772,1.3468278515815026,0.0375460083970698,0.0341315400124304,37.3486402899088,dataset_replication_project,1,2401452914.0,drive://dataset_realization_robustness_v1/datasets/replicate_1/confirm_K3_i000321.npz
done,confirm_K3_i000321,GRU,8,2,256,48,1.355519451200962,16,48,576,cuda,1.3938503861427307,1.3262217342853546,1.363728940486908,1.390259929001331,drive://dataset_realization_robustness_v1/runs/replicate_1/confirm_K3_i000321/gru/d8/n256/seed2/DONE.json,1.3475309797921202,1.346869451695575,1.346830231354772,1.3468278515815026,0.0347079832549589,0.0434320774198286,5.1064046175103535,dataset_replication_project,1,3141833351.0,drive://dataset_realization_robustness_v1/datasets/replicate_1/confirm_K3_i000321.npz
done,confirm_K3_i000321,GRU,8,3,256,47,1.3848786912858486,16,48,576,cuda,1.3863472491502762,1.3572600781917572,1.3397470563650131,1.3340324610471723,drive://dataset_realization_robustness_v1/runs/replicate_1/confirm_K3_i000321/gru/d8/n256/seed3/DONE.json,1.3475309797921202,1.346869451695575,1.346830231354772,1.3468278515815026,0.0284340650849667,-0.01279539053433,74.40291445162492,dataset_replication_project,1,3136608179.0,drive://dataset_realization_robustness_v1/datasets/replicate_1/confirm_K3_i000321.npz
done,confirm_K3_i000321,GRU,32,1,256,26,1.336981575936079,16,34,6888,cuda,1.3495540842413902,1.3097456768155098,1.33316832780838,1.339622475206852,drive://dataset_realization_robustness_v1/runs/replicate_1/confirm_K3_i000321/gru/d32/n256/seed1/DONE.json,1.3475309797921202,1.346869451695575,1.346830231354772,1.3468278515815026,0.0159840715289135,-0.0072053763746506,14.124890574103224,dataset_replication_project,1,2504436145.0,drive://dataset_realization_robustness_v1/datasets/replicate_1/confirm_K3_i000321.npz
