hmm_id,K,pair_id,contrast,pair_role,n_train,method,alpha,beta,shape_rmse,excess_ce_H,recovery_ratio,test_ce_h1,bayes_ce_h1,test_ce_h2,bayes_ce_h2,test_ce_h3,bayes_ce_h3,test_ce_h4,bayes_ce_h4
confirm_K3_i000796,3,occupancy_K3_p03,occupancy_contrast,high,128,interpolated_backoff,0.1,1.0,0.1305825230778138,0.1676360505561431,-63.56587212156734,1.838048437033785,1.83637570763626,1.8416936780442312,1.8341093256912409,1.8788087722095137,1.8338381661182217,2.0014413085770686,1.8338052580209252
confirm_K3_i000796,3,occupancy_K3_p03,occupancy_contrast,high,128,interpolated_backoff,0.1,5.0,0.0750315055405368,0.0999005724636306,-37.21708651816453,1.83804118476007,1.83637570763626,1.8412233881961175,1.8341093256912409,1.868474376882921,1.8338381661182217,1.933705830484556,1.8338052580209252
confirm_K3_i000796,3,occupancy_K3_p03,occupancy_contrast,high,128,interpolated_backoff,0.1,20.0,0.03443822383104,0.0491196681184162,-17.471375533997456,1.8380156356186137,1.83637570763626,1.840435653817704,1.8341093256912409,1.8572991247700192,1.8338381661182217,1.8829249261393417,1.8338052580209252
confirm_K3_i000796,3,occupancy_K3_p03,occupancy_contrast,high,128,additive,0.5,,0.0959819044864679,0.1250431630785107,-47.00000825833166,1.83803726795109,1.83637570763626,1.841446891759844,1.8341093256912409,1.870719679442406,1.8338381661182217,1.958848421099436,1.8338052580209252
confirm_K3_i000796,3,occupancy_K3_p03,occupancy_contrast,high,128,interpolated_backoff,0.5,1.0,0.0784666184264634,0.103781354550857,-38.7290722822498,1.838035483621612,1.83637570763626,1.8413016131458284,1.8341093256912409,1.8678357393305849,1.8338381661182217,1.9375866125717824,1.8338052580209252
confirm_K3_i000796,3,occupancy_K3_p03,occupancy_contrast,high,128,interpolated_backoff,0.5,5.0,0.0525922802175983,0.0719513590080938,-26.348756294620088,1.838028466546971,1.83637570763626,1.8409585968426148,1.8341093256912409,1.862388871502323,1.8338381661182217,1.9057566170290192,1.8338052580209252
confirm_K3_i000796,3,occupancy_K3_p03,occupancy_contrast,high,128,interpolated_backoff,0.5,20.0,0.0273701394649813,0.0400631806347169,-13.9526913987872,1.838003748416749,1.83637570763626,1.8402878473659376,1.8341093256912409,1.8546382200887848,1.8338381661182217,1.8738684386556423,1.8338052580209252
confirm_K3_i000796,3,occupancy_K3_p03,occupancy_contrast,high,128,additive,1.0,,0.0803246903117092,0.1057683836613174,-39.50637766734261,1.8380244884039636,1.83637570763626,1.8413104122142492,1.8341093256912409,1.867137109856131,1.8338381661182217,1.9395736416822429,1.8338052580209252
confirm_K3_i000796,3,occupancy_K3_p03,occupancy_contrast,high,128,interpolated_backoff,1.0,1.0,0.0677375471613592,0.0904750882293399,-33.55738943867436,1.8380227674759957,1.83637570763626,1.8411861224557475,1.8341093256912409,1.865086507561064,1.8338381661182217,1.9242803462502651,1.8338052580209252
confirm_K3_i000796,3,occupancy_K3_p03,occupancy_contrast,high,128,interpolated_backoff,1.0,5.0,0.0480605646926259,0.0661936665703881,-24.113650875255463,1.8380159999747032,1.83637570763626,1.8408770970308943,1.8341093256912409,1.86078012743148,1.8338381661182217,1.8999989245913136,1.8338052580209252
confirm_K3_i000796,3,occupancy_K3_p03,occupancy_contrast,high,128,interpolated_backoff,1.0,20.0,0.0265510381743001,0.0389360071438225,-13.51868592811871,1.8379921641209875,1.83637570763626,1.8402516915818512,1.8341093256912409,1.8540216069179016,1.8338381661182217,1.872741265164748,1.8338052580209252
confirm_K3_i000796,3,occupancy_K3_p03,occupancy_contrast,high,256,additive,0.1,,0.113163970958205,0.1405206863231223,-53.41621161422768,1.837022263747631,1.83637570763626,1.837625034660918,1.8341093256912409,1.860828234676769,1.8338381661182217,1.974325944344048,1.8338052580209252
confirm_K3_i000796,3,occupancy_K3_p03,occupancy_contrast,high,256,interpolated_backoff,0.1,1.0,0.0848677357839671,0.1066811253881112,-40.25167037323052,1.837021492781596,1.83637570763626,1.837563231960501,1.8341093256912409,1.8573882012874705,1.8338381661182217,1.940486383409037,1.8338052580209252
confirm_K3_i000796,3,occupancy_K3_p03,occupancy_contrast,high,256,interpolated_backoff,0.1,5.0,0.053534940649997,0.0689283699351248,-25.565638681651823,1.837018441841018,1.83637570763626,1.8373965895348972,1.8341093256912409,1.8528438295403469,1.8338381661182217,1.9027336279560505,1.8338052580209252
confirm_K3_i000796,3,occupancy_K3_p03,occupancy_contrast,high,256,interpolated_backoff,0.1,20.0,0.0273021818072817,0.0367977343176579,-13.06990821976393,1.8370074517826345,1.83637570763626,1.8370570058058768,1.8341093256912409,1.847661316410602,1.8338381661182217,1.8706029923385836,1.8338052580209252
confirm_K3_i000796,3,occupancy_K3_p03,occupancy_contrast,high,256,additive,0.5,,0.0632479606919642,0.0805039062361643,-30.070682819681068,1.8370139891703956,1.83637570763626,1.837498369647642,1.8341093256912409,1.8537120621837049,1.8338381661182217,1.9143091642570895,1.8338052580209252
confirm_K3_i000796,3,occupancy_K3_p03,occupancy_contrast,high,256,interpolated_backoff,0.5,1.0,0.0537579962487657,0.0691067274412264,-25.63705262166929,1.837013233412472,1.83637570763626,1.8374542443934965,1.8341093256912409,1.852476670116732,1.8338381661182217,1.902911985462152,1.8338052580209252
confirm_K3_i000796,3,occupancy_K3_p03,occupancy_contrast,high,256,interpolated_backoff,0.5,5.0,0.039031924892667,0.051225810645255,-18.68187791323006,1.8370102427703925,1.83637570763626,1.837317501670783,1.8341093256912409,1.8500098151478417,1.8338381661182217,1.8850310686661804,1.8338052580209252
