hmm_id,source,K,bank_index,alpha_t,self_bias,alpha_e,gen_seed,vocab_size,min_stationary_prob,min_symbol_prob,bayes_ce_h1,bayes_ce_h2,bayes_ce_h3,bayes_ce_h4,bayes_gap_1_to_H,context_gain_area,pred_h4_m1_sv1,pred_h4_m1_sv2,pred_h4_m1_signal,pred_h4_m1_effective_rank,pred_h4_m1_numerical_rank,pred_h4_m1_r90,pred_h4_m1_sigma90,pred_h4_m1_kappa90,pred_h4_m1_r95,pred_h4_m1_sigma95,pred_h4_m1_kappa95,pred_h4_m1_r99,pred_h4_m1_sigma99,pred_h4_m1_kappa99,pred_h4_m2_sv1,pred_h4_m2_sv2,pred_h4_m2_signal,pred_h4_m2_effective_rank,pred_h4_m2_numerical_rank,pred_h4_m2_r90,pred_h4_m2_sigma90,pred_h4_m2_kappa90,pred_h4_m2_r95,pred_h4_m2_sigma95,pred_h4_m2_kappa95,pred_h4_m2_r99,pred_h4_m2_sigma99,pred_h4_m2_kappa99,lambda2_abs,tau_hidden,tau_observed_proxy,pred_h4_m1_sv3,pred_h4_m2_sv3,pred_h4_m1_sv4,pred_h4_m2_sv4,pred_h4_m1_sv5,pred_h4_m2_sv5
bank_K3_i000269,bank,3,269,5.0,8.0,2.0,20832289,8,0.2906730586241745,0.0552528433729165,1.948017767686,1.947971613070471,1.9479648552012545,1.9479638750395152,5.389264648480996e-05,6.261083917991073e-05,0.0245376070828236,0.0158328251994728,0.0008527725151481,1.8324551810133736,2,2,0.0158328251994728,1.5497933422293284,2,0.0158328251994728,1.5497933422293284,2,0.0158328251994728,1.5497933422293284,0.0264521706315276,0.0161667865603877,0.0009610823188085,1.7953272915851888,2,2,0.0161667865603877,1.6362046058269497,2,0.0161667865603877,1.6362046058269497,2,0.0161667865603877,1.6362046058269497,0.3707926234120948,1.5893011385576028,1.8845327609485032,,,,,,
bank_K3_i000272,bank,3,272,0.2,0.0,2.0,20835333,8,0.0714461238010024,0.0576925323065301,1.9897371203621443,1.9882123218698016,1.98755960005962,1.9872802268951144,0.0024568934670299,0.0036683616062223,0.1088044531907483,0.0009239356415732,0.0118392626912075,1.000760073966597,2,1,0.1088044531907483,1.0,1,0.1088044531907483,1.0,1,0.1088044531907483,1.0,0.1298846159914749,0.0009384351692734,0.0168708941318198,1.0005670736455572,2,1,0.1298846159914749,1.0,1,0.1298846159914749,1.0,1,0.1298846159914749,1.0,0.7188186034081602,3.55642304974959,6.033587593546718,,,,,,
bank_K3_i000274,bank,3,274,0.2,2.0,0.5,20837351,8,0.0407641120005467,0.0141367435436649,1.548492919461584,1.4954958799331848,1.4662160115152316,1.4503134305043637,0.0981794889572205,0.15926451939691,0.6926241608873683,0.1525537339108969,0.5030008699750879,1.2060796959466027,2,1,0.6926241608873683,1.0,1,0.6926241608873683,1.0,2,0.1525537339108969,4.540198021583096,0.820538324289475,0.3073993057188616,0.7677774747842179,1.452095342521131,2,2,0.3073993057188616,2.669291403800096,2,0.3073993057188616,2.669291403800096,2,0.3073993057188616,2.669291403800096,0.996754460743336,308.1152070327626,93.02244687760084,,,,,,
bank_K3_i000276,bank,3,276,0.2,8.0,0.1,20839369,8,0.1491008440713715,0.0019778012235667,1.0389317183549034,0.9483103939895348,0.9228558390040168,0.9149839168368604,0.1239478015180428,0.1651462008378732,0.8701088853297733,0.743565546865824,1.3099791948156922,1.9757502190074248,2,2,0.743565546865824,1.170184510292788,2,0.743565546865824,1.170184510292788,2,0.743565546865824,1.170184510292788,0.9096258804885629,0.854469559345771,1.557537470303149,1.996098634558808,2,2,0.854469559345771,1.064550364070339,2,0.854469559345771,1.064550364070339,2,0.854469559345771,1.064550364070339,0.9662467914020187,29.62681302126071,48.54623242744641,,,,,,
bank_K3_i000279,bank,3,279,1.0,0.0,0.1,20842396,8,0.282237576079025,3.0431378006955e-05,1.3172071403383077,1.3070608984334866,1.306826314495441,1.3068141116277523,0.0103930287105551,0.0106520183839777,0.6761690039895183,0.2405092784923575,0.5150492349970917,1.420936254939773,2,2,0.2405092784923575,2.811405066066939,2,0.2405092784923575,2.811405066066939,2,0.2405092784923575,2.811405066066939,0.6846862687844918,0.2586829033930038,0.5357121311698635,1.457319485706596,2,2,0.2586829033930038,2.646816854936418,2,0.2586829033930038,2.646816854936418,2,0.2586829033930038,2.646816854936418,0.746040500799674,3.9376357377803344,6.370636091562234,,,,,,
bank_K3_i000280,bank,3,280,1.0,0.0,0.5,20843405,8,0.2467501438288203,0.0041104880862399,1.6745808470760333,1.6731652328123423,1.6730064800181792,1.6729868337050688,0.0015940133709644,0.0017920587913482,0.1810734523492501,0.0494773856322453,0.0352356068346781,1.2869565040356188,2,1,0.1810734523492501,1.0,2,0.0494773856322453,3.659721507824395,2,0.0494773856322453,3.659721507824395,0.1881584784911955,0.0528627380993415,0.0381980821074812,1.2991762553160304,2,1,0.1881584784911955,1.0,2,0.0528627380993415,3.5593782171782573,2,0.0528627380993415,3.5593782171782573,0.463044579312396,1.862351996967345,2.318615084253287,,,,,,
bank_K3_i000281,bank,3,281,1.0,0.0,2.0,20844414,8,0.2532429748276941,0.0859523928240666,2.041855669017224,2.040955126517256,2.040792043653927,2.040742613661075,0.0011130553561486,0.0013749982051813,0.0731967996682695,0.0379897534732201,0.0068009928506328,1.6767656547559902,2,2,0.0379897534732201,1.926751109871447,2,0.0379897534732201,1.926751109871447,2,0.0379897534732201,1.926751109871447,0.0860008529510347,0.0404838888737033,0.0090350919666438,1.6056141649332805,2,2,0.0404838888737033,2.12432291816949,2,0.0404838888737033,2.12432291816949,2,0.0404838888737033,2.12432291816949,0.5540320521974496,2.2423136122839566,2.6698760507047803,,,,,,
bank_K3_i000282,bank,3,282,1.0,2.0,0.1,20845423,8,0.0604602818727651,7.920286916105115e-05,0.7803134165100787,0.7752476898352896,0.7739536639781555,0.7734982028823818,0.0068152136276968,0.0090201616763783,0.8727103709132986,0.1353154420288208,0.7799336603510824,1.1177051124061936,2,1,0.8727103709132986,1.0,1,0.8727103709132986,1.0,2,0.1353154420288208,6.44945142866562,0.8739675536251997,0.190248197810581,0.8000136615597904,1.2023288486826078,2,1,0.8739675536251997,1.0,1,0.8739675536251997,1.0,2,0.190248197810581,4.593828292110067,0.8795056842161793,8.299146673392489,15.773969899902529,,,,,,
bank_K3_i000283,bank,3,283,1.0,2.0,0.5,20846432,8,0.3030042440149798,0.0369559394357068,1.8862493028600205,1.8830552007271064,1.8827577616745188,1.882732932769624,0.0035163700903968,0.003863466952775,0.2406447748100088,0.0672418277517493,0.0624313710427558,1.2967507619824483,2,1,0.2406447748100088,1.0,2,0.0672418277517493,3.5787958604939667,2,0.0672418277517493,3.5787958604939667,0.2520540310413023,0.0688721250323517,0.0682746041706417,1.2869543905781733,2,1,0.2520540310413023,1.0,2,0.0688721250323517,3.6597394217603054,2,0.0688721250323517,3.6597394217603054,0.3562845865004192,1.55348152153677,2.517762817515832,,,,,,
bank_K3_i000284,bank,3,284,1.0,2.0,2.0,20847441,8,0.1247357707468576,0.0652654785386628,2.012890021666992,2.011562684268611,2.011012845445253,2.010794574132385,0.0020954475346068,0.0030818289837011,0.1004474858966295,0.0016086189938889,0.010092285078021,1.0023793006858543,2,1,0.1004474858966295,1.0,1,0.1004474858966295,1.0,1,0.1004474858966295,1.0,0.121837088709406,0.0016386695939112,0.0148469614232216,1.0017409800374053,2,1,0.121837088709406,1.0,1,0.121837088709406,1.0,1,0.121837088709406,1.0,0.6795934942336976,3.1210352536642265,5.119243944937126,,,,,,
bank_K3_i000285,bank,3,285,1.0,8.0,0.1,20848450,8,0.143373787195102,0.0043868587565801,1.4507788510924429,1.4323068920412505,1.4270143057509466,1.4248979984724823,0.0258808526199605,0.0354060534671929,0.4295571179688337,0.1491461159843329,0.2067638815109026,1.4069650035729917,2,2,0.1491461159843329,2.880109315176244,2,0.1491461159843329,2.880109315176244,2,0.1491461159843329,2.880109315176244,0.4835870687588813,0.1954361524991818,0.2720517427744905,1.5003280368169298,2,2,0.1954361524991818,2.474399247912465,2,0.1954361524991818,2.474399247912465,2,0.1954361524991818,2.474399247912465,0.8125229991440692,5.33398761146421,6.29267620505671,,,,,,
bank_K3_i000286,bank,3,286,1.0,8.0,0.5,20849459,8,0.0743730580579015,0.0310069903380255,1.879246470073591,1.870596994363697,1.8675827856134128,1.866373823272294,0.0128726468012969,0.0183047802338189,0.3000212946476468,0.1044916983942078,0.1009312922753562,1.4087296433398484,2,2,0.1044916983942078,2.871245268842118,2,0.1044916983942078,2.871245268842118,2,0.1044916983942078,2.871245268842118,0.3429690128225195,0.1540725275406878,0.1413660874992295,1.5723548958159204,2,2,0.1540725275406878,2.226023148299086,2,0.1540725275406878,2.226023148299086,2,0.1540725275406878,2.226023148299086,0.7739949313500032,4.424679525876705,4.541712271842281,,,,,,
bank_K3_i000287,bank,3,287,1.0,8.0,2.0,20850468,8,0.2004557623033022,0.0694541530555215,1.9796861370198373,1.9745693429772,1.9717292876579529,1.970131862401365,0.0095542746184722,0.0155891804508949,0.1843603785749065,0.064828970389459,0.0381915445900402,1.414264752250851,2,2,0.064828970389459,2.843796183517405,2,0.064828970389459,2.843796183517405,2,0.064828970389459,2.843796183517405,0.2277296948904168,0.0842783559280143,0.0589636552128114,1.4446154831203672,2,2,0.0842783559280143,2.7021136373961814,2,0.0842783559280143,2.7021136373961814,2,0.0842783559280143,2.7021136373961814,0.8192685466510964,5.533071202993601,10.909971389625667,,,,,,
bank_K3_i000289,bank,3,289,5.0,0.0,0.5,20852486,8,0.2787559400012692,0.0138692101998752,1.8250726292364647,1.825045459865429,1.8250450519840065,1.8250450457796528,2.758345681241892e-05,2.800374694222896e-05,0.0598239765799133,0.0007987249212468,0.0035795461353338,1.0017181968820872,2,1,0.0598239765799133,1.0,1,0.0598239765799133,1.0,1,0.0598239765799133,1.0,0.0602813146071666,0.0008065021835302,0.0036344873365402,1.001724601141279,2,1,0.0602813146071666,1.0,1,0.0602813146071666,1.0,1,0.0602813146071666,1.0,0.0473260888403597,1.0496771122689317,1.2642430567846632,,,,,,
bank_K3_i000293,bank,3,293,5.0,2.0,2.0,20856522,8,0.2271584522061663,0.0648804383343389,2.037081982800572,2.036935858057212,2.0369186755599773,2.036916715184573,0.0001652676159982,0.0001863708640406,0.0513018207543264,0.0066146800841885,0.0026756308053252,1.0870669005203455,2,1,0.0513018207543264,1.0,1,0.0513018207543264,1.0,2,0.0066146800841885,7.7557523722055475,0.0543898095802344,0.0069769538137062,0.0030069292706927,1.0863349267758915,2,1,0.0543898095802344,1.0,1,0.0543898095802344,1.0,2,0.0069769538137062,7.795638473825874,0.3566812264491977,1.554439324816363,2.238175275901501,,,,,,
bank_K3_i000295,bank,3,295,5.0,8.0,0.5,20858540,8,0.271453242472202,0.0318675187881177,1.8714511027015104,1.8704503500186835,1.870308404434593,1.8702754823148493,0.001175620386661,0.0013834102102388,0.1546387265432342,0.0511192167296943,0.0265263100659706,1.3796120752336578,2,1,0.1546387265432342,1.0,2,0.0511192167296943,3.025060563054499,2,0.0511192167296943,3.025060563054499,0.1595897970911744,0.0592415608804087,0.0289784658711493,1.4464748218678356,2,2,0.0592415608804087,2.6938823812110435,2,0.0592415608804087,2.6938823812110435,2,0.0592415608804087,2.6938823812110435,0.5638709604593755,2.292899369996783,2.323260545600095,,,,,,
bank_K3_i000296,bank,3,296,5.0,8.0,2.0,20859549,8,0.2384321368906428,0.0380330380910055,1.934172785568952,1.934125325806288,1.9341175598567897,1.9341162945574564,5.6491011495518606e-05,6.678755966027516e-05,0.0260371903077109,0.0144965360081046,0.0008880848353542,1.7283494161710655,2,2,0.0144965360081046,1.7960973775496505,2,0.0144965360081046,1.7960973775496505,2,0.0144965360081046,1.7960973775496505,0.0279992373271662,0.0147543437849108,0.0010016479514263,1.6879436483647436,2,2,0.0147543437849108,1.897694518667849,2,0.0147543437849108,1.897694518667849,2,0.0147543437849108,1.897694518667849,0.4120907721416001,1.700942854125184,1.5524392609653332,,,,,,
bank_K3_i000297,bank,3,297,0.2,0.0,0.1,20860575,8,0.235758676186321,1.4367861625799268e-05,1.2465684403786013,1.2065009949677408,1.1933933843732234,1.1902682943711669,0.0563001460074346,0.0756579366060654,0.4572579961762726,0.1491232948146245,0.2313226321235096,1.372319587653658,2,1,0.4572579961762726,1.0,2,0.1491232948146245,3.066308297068483,2,0.1491232948146245,3.066308297068483,0.5655263256446765,0.1649363870081618,0.3470240367564748,1.316300484226122,2,1,0.5655263256446765,1.0,2,0.1649363870081618,3.4287541754912545,2,0.1649363870081618,3.4287541754912545,0.829521413885077,5.8658393572426775,6.39543971898,,,,,,
bank_K3_i000298,bank,3,298,0.2,0.0,0.5,20861584,8,0.129725617447915,0.0094709956028793,1.8015667421446788,1.7971428580263158,1.7964422599394194,1.796340953715796,0.0052257884288828,0.0061289989630262,0.3078741979406977,0.0472803392833624,0.0970219522403778,1.115884209469434,2,1,0.3078741979406977,1.0,1,0.3078741979406977,1.0,2,0.0472803392833624,6.511674886585176,0.3204866271537764,0.0575226035825649,0.1060205281073206,1.149034205022082,2,1,0.3204866271537764,1.0,1,0.3204866271537764,1.0,2,0.0575226035825649,5.571490287183654,0.3205183824195604,1.4717101598140234,2.5793317747661053,,,,,,
bank_K3_i000299,bank,3,299,0.2,0.0,2.0,20862593,8,0.0300853277210014,0.0598849220731381,1.9924190324663755,1.987698491382746,1.984122934585149,1.981633810634588,0.0107852218317872,0.019339026530506,0.1872190541221221,9.59767472295401e-05,0.0350509834379181,1.0000042447805455,2,1,0.1872190541221221,1.0,1,0.1872190541221221,1.0,1,0.1872190541221221,1.0,0.2425941604871533,0.0001038369167353,0.058851937484572,1.000003025242318,2,1,0.2425941604871533,1.0,1,0.2425941604871533,1.0,1,0.2425941604871533,1.0,0.9265294023686712,13.61088697029446,24.493022787069123,,,,,,
bank_K3_i000300,bank,3,300,0.2,2.0,0.1,20863602,8,0.1028752832291901,0.0002207630511916,0.9841867886288742,0.9744009056262636,0.9714192647596116,0.9700526096257802,0.0141341790030939,0.0198491301374086,0.8228655913566747,0.2109608236708831,0.7216122505626674,1.2605498813028049,2,1,0.8228655913566747,1.0,2,0.2109608236708831,3.9005611422925375,2,0.2109608236708831,3.9005611422925375,0.8280193420722746,0.3054212056585892,0.7788981437117487,1.4426039663489447,2,2,0.3054212056585892,2.71107351661058,2,0.3054212056585892,2.71107351661058,2,0.3054212056585892,2.71107351661058,0.8848171758767303,8.681849985982202,13.677535073587988,,,,,,
bank_K3_i000302,bank,3,302,0.2,2.0,2.0,20865620,8,0.0108775351570715,0.0505912614967145,1.9070037545056528,1.9067905045980893,1.906601644737475,1.9064487753407728,0.00055497916488,0.001049577818899,0.0389480503585903,0.0112531732946716,0.0016435845359352,1.311928492636234,2,1,0.0389480503585903,1.0,2,0.0112531732946716,3.461072653793777,2,0.0112531732946716,3.461072653793777,0.0557215039051309,0.0167122083321182,0.0033841839047856,1.3296374329723335,2,1,0.0557215039051309,1.0,2,0.0167122083321182,3.3341795888244805,2,0.0167122083321182,3.3341795888244805,0.8592313896001641,7.10385644327683,13.42055675970418,,,,,,
bank_K3_i000303,bank,3,303,0.2,8.0,0.1,20866629,8,0.0171303641493581,7.979955901577073e-05,1.010633436582514,0.9946503485165368,0.9894996764705632,0.9877361295161682,0.0228973070663458,0.0315750730211096,0.765520383081922,0.2228209628110362,0.6356706383819299,1.3153687451089142,2,1,0.765520383081922,1.0,2,0.2228209628110362,3.435585114723354,2,0.2228209628110362,3.435585114723354,0.8433150645259948,0.2762062080530215,0.7874701674235117,1.3746131733379898,2,1,0.8433150645259948,1.0,2,0.2762062080530215,3.0532082188540417,2,0.2762062080530215,3.0532082188540417,0.9310669209362076,14.506823336218202,11.231356411924295,,,,,,
bank_K3_i000305,bank,3,305,0.2,8.0,2.0,20868647,8,0.0582453580074325,0.0448371485768166,1.906636737146704,1.8979423160713529,1.8902326591930405,1.8835993314563368,0.0230374056903672,0.0440137180420872,0.2461127123432669,0.0498454558988257,0.0630560366507214,1.1806212603763282,2,1,0.2461127123432669,1.0,1,0.2461127123432669,1.0,2,0.0498454558988257,4.937515524841749,0.3418043272914435,0.0798995946643632,0.1232141433826857,1.2260722669295712,2,1,0.3418043272914435,1.0,2,0.0798995946643632,4.277923170039495,2,0.0798995946643632,4.277923170039495,0.991670928330307,120.06139935602934,85.94044165548019,,,,,,
bank_K3_i000306,bank,3,306,1.0,0.0,0.1,20869656,8,0.2622488074777497,1.80517774552558e-05,1.0819309964014032,1.0810890045410269,1.0810309254095047,1.081026824549815,0.0009041718515883,0.00097045270249,0.0795757723110992,0.0369849021804611,0.0077001865282061,1.596478592327796,2,2,0.0369849021804611,2.151574497150857,2,0.0369849021804611,2.151574497150857,2,0.0369849021804611,2.151574497150857,0.0899247666986544,0.0370272635668445,0.009457481913056,1.5126721478843457,2,2,0.0370272635668445,2.4286095713315445,2,0.0370272635668445,2.4286095713315445,2,0.0370272635668445,2.4286095713315445,0.1805448242118946,1.2203230018509026,1.1335720119619843,,,,,,
bank_K3_i000307,bank,3,307,1.0,0.0,0.5,20870665,8,0.1539521840355898,0.0292414920368363,1.9605378880437327,1.9603023369495405,1.960288553002551,1.9602877828275689,0.0002501052161638,0.0002654295131172,0.0934480728455185,0.0121127659737128,0.0088792614180752,1.0878278268496642,2,1,0.0934480728455185,1.0,1,0.0934480728455185,1.0,2,0.0121127659737128,7.714841766803689,0.0960848718092922,0.0127521717741631,0.0093949204755658,1.0913039885862146,2,1,0.0960848718092922,1.0,1,0.0960848718092922,1.0,2,0.0127521717741631,7.534784937885413,0.1865361680212911,1.2293109548184231,1.6555926344549623,,,,,,
bank_K3_i000308,bank,3,308,1.0,0.0,2.0,20871674,8,0.2639674791758968,0.0440611624592481,1.9870156605392968,1.986552833138084,1.9865130220926268,1.986509908304036,0.0005057522352611,0.0005517908579009,0.0946863716828998,0.0368114981963274,0.0103205953819304,1.4752818837699275,2,2,0.0368114981963274,2.572195545476234,2,0.0368114981963274,2.572195545476234,2,0.0368114981963274,2.572195545476234,0.0991463948799931,0.0385054721616412,0.0113126790040904,1.4746225567645894,2,2,0.0385054721616412,2.574865059796924,2,0.0385054721616412,2.574865059796924,2,0.0385054721616412,2.574865059796924,0.3031727252003587,1.435075859060669,2.016310774141604,,,,,,
bank_K3_i000309,bank,3,309,1.0,2.0,0.1,20872683,8,0.1801865396683397,4.081234912213463e-05,0.9184956269808404,0.9182385955164876,0.918221895046378,0.9182210252619551,0.0002746017188852,0.0002930417578403,0.1201999307180912,0.0276962880900195,0.0152151077185992,1.221083057815337,2,1,0.1201999307180912,1.0,2,0.0276962880900195,4.339929247103903,2,0.0276962880900195,4.339929247103903,0.1222499918685623,0.0286236884058888,0.0157643760498209,1.2266452096546978,2,1,0.1222499918685623,1.0,2,0.0286236884058888,4.270937767873809,2,0.0286236884058888,4.270937767873809,0.2799621233863248,1.3888158282769534,1.555245992160752,,,,,,
bank_K3_i000310,bank,3,310,1.0,2.0,0.5,20873692,8,0.167697361854274,0.0381274494548797,1.8809137446045645,1.8796381999933591,1.879357779890424,1.8792957926302227,0.0016179519743415,0.0020223465976789,0.1238782478758396,0.0108053838848928,0.0154625766176878,1.045417858716876,2,1,0.1238782478758396,1.0,1,0.1238782478758396,1.0,1,0.1238782478758396,1.0,0.1377174673127854,0.0109490518028485,0.0190859825384295,1.0388434571073553,2,1,0.1377174673127854,1.0,1,0.1377174673127854,1.0,1,0.1377174673127854,1.0,0.4903250925786507,1.962034986300195,1.653880128031077,,,,,,
bank_K3_i000311,bank,3,311,1.0,2.0,2.0,20874701,8,0.166963450020622,0.0922732382860138,2.063499813498036,2.062768306616102,2.0624367610746104,2.0622819376180863,0.0012178758799494,0.0018590683344892,0.0758547907382793,0.0246287989494419,0.0063605270156401,1.3699578291134444,2,1,0.0758547907382793,1.0,2,0.0246287989494419,3.079922447456497,2,0.0246287989494419,3.079922447456497,0.0909135688690165,0.0262347114441029,0.0089535370890567,1.3113510357497264,2,1,0.0909135688690165,1.0,2,0.0262347114441029,3.465392370056054,2,0.0262347114441029,3.465392370056054,0.7152170878891074,3.511446640487357,3.828217345998988,,,,,,
bank_K3_i000312,bank,3,312,1.0,8.0,0.1,20875710,8,0.0523838736876495,0.0006373756583772,1.1136698519696888,1.0760750793312537,1.0672177516541028,1.0652391226522242,0.0484307293174646,0.0612453149983724,0.7040074546671586,0.5701588602413658,0.8207076221386647,1.956971319788076,2,2,0.5701588602413658,1.2347566682891338,2,0.5701588602413658,1.2347566682891338,2,0.5701588602413658,1.2347566682891338,0.7442378393630912,0.6065227113246852,0.9217597608924896,1.9594093058176567,2,2,0.6065227113246852,1.2270568364004493,2,0.6065227113246852,1.2270568364004493,2,0.6065227113246852,1.2270568364004493,0.8570948277318532,6.997647349835618,12.168292246275712,,,,,,
bank_K3_i000313,bank,3,313,1.0,8.0,0.5,20876719,8,0.2256072664435879,0.0334874150497097,1.7743217106880549,1.754525182871726,1.750843000008537,1.7500305815531634,0.0242911291348912,0.0295981489088277,0.5203150777484502,0.3860191989127949,0.4197386020616517,1.9164838070592949,2,2,0.3860191989127949,1.3478994806835862,2,0.3860191989127949,1.3478994806835862,2,0.3860191989127949,1.3478994806835862,0.5371955287554742,0.4280613750563131,0.471815576929975,1.9503542032148216,2,2,0.4280613750563131,1.2549497807056382,2,0.4280613750563131,1.2549497807056382,2,0.4280613750563131,1.2549497807056382,0.7327766140897094,3.742187445883608,6.222834335367519,,,,,,
bank_K3_i000314,bank,3,314,1.0,8.0,2.0,20877728,8,0.1185985423176401,0.060976862581759,2.008849687889247,2.002049562080634,1.9982555242475628,1.995992424550639,0.0128572633386079,0.0211775005655265,0.2242834978760258,0.0880273109261817,0.0580518948883999,1.481344633428031,2,2,0.0880273109261817,2.547885372348888,2,0.0880273109261817,2.547885372348888,2,0.0880273109261817,2.547885372348888,0.27482206069699,0.116232303889873,0.0890371135132878,1.5306690994651433,2,2,0.116232303889873,2.364420660175301,2,0.116232303889873,2.364420660175301,2,0.116232303889873,2.364420660175301,0.9017062194571814,10.17358366396724,12.72399768696131,,,,,,
bank_K3_i000315,bank,3,315,5.0,0.0,0.1,20878737,8,0.2665429375493425,0.0001273412487849,1.2636118873201394,1.2635758468278666,1.2635757907958205,1.2635757907187497,3.609660138992332e-05,3.615278757806984e-05,0.1921477690735827,0.1037394968304238,0.0476826483625843,1.7057857073454656,2,2,0.1037394968304238,1.8522141994545624,2,0.1037394968304238,1.8522141994545624,2,0.1037394968304238,1.8522141994545624,0.1922769296901941,0.1038937572373088,0.0477643304839727,1.7063838985041675,2,2,0.1038937572373088,1.850707249435641,2,0.1038937572373088,1.850707249435641,2,0.1038937572373088,1.850707249435641,0.1694707059209406,1.204051449032704,1.4329163793482105,,,,,,
bank_K3_i000316,bank,3,316,5.0,0.0,0.5,20879746,8,0.3248069974371271,0.0260742222224847,1.9217377933995827,1.9214168397624125,1.9214055202502345,1.9214052169226008,0.0003325764769814,0.0003445026444255,0.1057207507347343,0.0606202395153759,0.0148516905748173,1.7497948008104611,2,2,0.0606202395153759,1.7439843784833442,2,0.0606202395153759,1.7439843784833442,2,0.0606202395153759,1.7439843784833442,0.1074889250054635,0.0630426573421057,0.0155282456435843,1.7660980560618051,2,2,0.0630426573421057,1.7050189433190737,2,0.0630426573421057,1.7050189433190737,2,0.0630426573421057,1.7050189433190737,0.2428389127058768,1.3207229171981267,1.5071298504560549,,,,,,
bank_K3_i000319,bank,3,319,5.0,2.0,0.5,20882773,8,0.2990206136264801,0.010602146277661,1.6996106639396018,1.698712694155399,1.6986737573966302,1.698671606455914,0.0009390574836878,0.000982296123889,0.3102549140237478,0.0921819029519663,0.1047556149077288,1.325102753973014,2,1,0.3102549140237478,1.0,2,0.0921819029519663,3.3656813765866143,2,0.0921819029519663,3.3656813765866143,0.3115648949610428,0.0986176214432858,0.1067981190312168,1.3566141858089105,2,1,0.3115648949610428,1.0,2,0.0986176214432858,3.1593227498416305,2,0.0986176214432858,3.1593227498416305,0.313542157157732,1.456753696424409,2.013479724650842,,,,,,
bank_K3_i000321,bank,3,321,5.0,8.0,0.1,20884791,8,0.2554586175974478,0.0015082000199166,1.3379127381890654,1.3358100502789116,1.335707251849899,1.3357018401495977,0.0022108980394679,0.0023245198690835,0.3167105089048737,0.2480526699520675,0.1618356735211334,1.942862823103922,2,2,0.2480526699520675,1.2767873410355683,2,0.2480526699520675,1.2767873410355683,2,0.2480526699520675,1.2767873410355683,0.3208731609124509,0.2519712620725288,0.1664491023043706,1.944028313704396,2,2,0.2519712620725288,1.2734514177259189,2,0.2519712620725288,1.2734514177259189,2,0.2519712620725288,1.2734514177259189,0.3743779617887083,1.598409165474873,2.0101373289802567,,,,,,
bank_K3_i000322,bank,3,322,5.0,8.0,0.5,20885800,8,0.3037111443352818,0.0424939822520009,1.9291436282733705,1.926944770096687,1.926767626538356,1.9267532403215344,0.0023903879518358,0.0025963039438099,0.2377619304905333,0.0685348804912197,0.0612277654345309,1.3108419649861802,2,1,0.2377619304905333,1.0,2,0.0685348804912197,3.469210550691685,2,0.0685348804912197,3.469210550691685,0.2471840411347839,0.0701804859934383,0.0660252508059977,1.3039151638236186,2,1,0.2471840411347839,1.0,2,0.0701804859934383,3.522119256311431,2,0.0701804859934383,3.522119256311431,0.4628702872383083,1.861747686342703,2.388219712664709,,,,,,
bank_K3_i000323,bank,3,323,5.0,8.0,2.0,20886809,8,0.2977723831314169,0.0699928800179374,1.98635124751597,1.9860463657313647,1.985978614979304,1.9859635143849244,0.0003877331310455,0.0004856850718661,0.05897438720031,0.0089478224679311,0.0035580418725697,1.113628267217809,2,1,0.05897438720031,1.0,1,0.05897438720031,1.0,2,0.0089478224679311,6.5909205744384565,0.0651904244838757,0.0095794617009226,0.0043415575308673,1.1078602801716326,2,1,0.0651904244838757,1.0,1,0.0651904244838757,1.0,2,0.0095794617009226,6.805228364512048,0.5186323172580929,2.0774140762917934,2.980123994086729,,,,,,
bank_K3_i000324,bank,3,324,0.2,0.0,0.1,20887835,8,0.0471599789880044,0.0010667501171833,1.2212967532515646,1.2183662321137947,1.218128748358311,1.2181078978592126,0.003188855392352,0.0034680401460325,0.2525699504855519,0.1365522789926183,0.082438104786352,1.7068153991280008,2,2,0.1365522789926183,1.8496209096532563,2,0.1365522789926183,1.8496209096532563,2,0.1365522789926183,1.8496209096532563,0.2602284571832269,0.1435186126813998,0.0883164421139562,1.7214100333382116,2,2,0.1435186126813998,1.8132035442741767,2,0.1435186126813998,1.8132035442741767,2,0.1435186126813998,1.8132035442741767,0.3782609437136219,1.6083918002078863,2.066089271079508,,,,,,
bank_K3_i000325,bank,3,325,0.2,0.0,0.5,20888844,8,0.1594342517280836,0.0101346493332523,1.6272214168992885,1.6144339922323596,1.6119605907037529,1.6110690070399458,0.0161524098593426,0.0204089787155634,0.2649006372717347,0.1688224421731758,0.0986733646082864,1.8241454204802123,2,2,0.1688224421731758,1.569107956630571,2,0.1688224421731758,1.569107956630571,2,0.1688224421731758,1.569107956630571,0.2868523584086794,0.2324791962972718,0.1363308522356469,1.957250078697359,2,2,0.2324791962972718,1.2338839903845864,2,0.2324791962972718,1.2338839903845864,2,0.2324791962972718,1.2338839903845864,0.630037858754626,2.7029792741326992,4.166020831447343,,,,,,
