hmm_id,source,cohort,K,bank_index,alpha_t,self_bias,alpha_e,gen_seed,vocab_size,min_stationary_prob,min_symbol_prob,bayes_ce_h1,bayes_ce_h2,bayes_ce_h3,bayes_ce_h4,bayes_gap_1_to_H,context_gain_area,pred_h4_m1_sv1,pred_h4_m1_sv2,pred_h4_m1_signal,pred_h4_m1_effective_rank,pred_h4_m1_numerical_rank,pred_h4_m1_r90,pred_h4_m1_sigma90,pred_h4_m1_kappa90,pred_h4_m1_r95,pred_h4_m1_sigma95,pred_h4_m1_kappa95,pred_h4_m1_r99,pred_h4_m1_sigma99,pred_h4_m1_kappa99,pred_h4_m2_sv1,pred_h4_m2_sv2,pred_h4_m2_signal,pred_h4_m2_effective_rank,pred_h4_m2_numerical_rank,pred_h4_m2_r90,pred_h4_m2_sigma90,pred_h4_m2_kappa90,pred_h4_m2_r95,pred_h4_m2_sigma95,pred_h4_m2_kappa95,pred_h4_m2_r99,pred_h4_m2_sigma99,pred_h4_m2_kappa99,lambda2_abs,tau_hidden,tau_observed_proxy,pred_h4_m1_sv3,pred_h4_m2_sv3,pred_h4_m1_sv4,pred_h4_m2_sv4,pred_h4_m1_sv5,pred_h4_m2_sv5,symbol_entropy,symbol_entropy_normalized,max_symbol_prob,min_symbol_prob_recomputed,marginal_l2_from_uniform,symbol_prob_0,symbol_prob_1,symbol_prob_2,symbol_prob_3,symbol_prob_4,symbol_prob_5,symbol_prob_6,symbol_prob_7
confirm_K4_i000699,bank,independent_confirmatory64,4,699,5.0,8.0,0.1,2027177417,8,0.2146458001343711,1.5340742446734103e-05,1.4561330638144117,1.45411411948813,1.4540020174098616,1.4539961028848525,0.0021369609295591,0.0022608920578457,0.2649125426225922,0.1703548668616579,0.0992234772483615,1.8340598934115653,3,2,0.1703548668616579,1.5550629547773525,2,0.1703548668616579,1.5550629547773525,2,0.1703548668616579,1.5550629547773525,0.2688394879336183,0.175264760193468,0.1030334021608976,1.84530921441126,3,2,0.175264760193468,1.533904976886721,2,0.175264760193468,1.533904976886721,2,0.175264760193468,1.533904976886721,0.3423898238643466,1.5206577335471732,1.9990024284691192,0.0049031975425833,0.0064027902365843,,,,,1.5033557266974165,0.7229612838661289,0.2810479519138983,1.5340742446734103e-05,0.3436006157910186,0.002048120343631,0.0025937700194687,0.2626766923818855,0.2810479519138983,0.2807829486127882,1.5340742446734103e-05,0.0568512477274022,0.1139839282584791
confirm_K4_i000700,bank,independent_confirmatory64,4,700,5.0,8.0,0.5,2027178426,8,0.2073938650531951,0.0323665813129437,1.7492021833130225,1.7486326459771386,1.7485654585564363,1.7485574145746012,0.0006447687384212,0.0007280441227939,0.1018283431193632,0.0352674217340801,0.0117841627232355,1.5089689154766943,3,2,0.0352674217340801,2.887320311849248,2,0.0352674217340801,2.887320311849248,3,0.0130904631328037,7.778818983431412,0.1075116503336537,0.0363717643416638,0.0130659148239069,1.492418074066441,3,2,0.0363717643416638,2.955909681029663,2,0.0363717643416638,2.955909681029663,3,0.0135740423277516,7.920385669775728,0.4221232001063253,1.7304726546973217,1.905177244103451,0.0130904631328037,0.0135740423277516,,,,,1.754319609929842,0.8436494004600146,0.3177033279418423,0.0323665813129437,0.2953753757765939,0.0397741773353112,0.039259167514208,0.1032747614181533,0.3177033279418423,0.1454176605132077,0.0323665813129437,0.2693162079780027,0.0528881159863307
confirm_K4_i000701,bank,independent_confirmatory64,4,701,5.0,8.0,2.0,2027179435,8,0.2398271284850719,0.0686042812424762,2.002185846329924,2.001724057159616,2.001610994438151,2.0015817505777047,0.0006040957522195,0.0007756461945769,0.0708633261271801,0.0126532395317496,0.0052105319678008,1.1869025122878112,3,1,0.0708633261271801,1.0,1,0.0708633261271801,1.0,2,0.0126532395317496,5.600409756676848,0.0787445985945779,0.0146449931963169,0.0064497662957467,1.19610636688858,3,1,0.0787445985945779,1.0,1,0.0787445985945779,1.0,2,0.0146449931963169,5.376895539588309,0.5682990304828529,2.3164182399647824,3.1410497095399186,0.0053681009068284,0.0058803624212601,,,,,2.004178300549848,0.9638060317535122,0.2332740385072289,0.0686042812424762,0.1428995140397271,0.0976513422893597,0.141299671468447,0.0927452120026665,0.1131080838355411,0.0859425537417959,0.2332740385072289,0.0686042812424762,0.1673748169124843
confirm_K4_i000702,bank,independent_confirmatory64,4,702,0.2,0.0,0.1,2027180461,8,0.0736705060841218,0.0002341724200197,1.592991514522227,1.541041451460564,1.5256152936276568,1.5211532250295057,0.0718382894927214,0.0961885845219308,0.6132204560351654,0.18989271002348,0.4121651690602416,1.3474893390311469,3,1,0.6132204560351654,1.0,2,0.18989271002348,3.2292996185021607,2,0.18989271002348,3.2292996185021607,0.6917213464366896,0.2244026134529179,0.5289170408267093,1.3715243062077442,3,1,0.6917213464366896,1.0,2,0.2244026134529179,3.082501294405914,2,0.2244026134529179,3.082501294405914,0.528191353658564,2.1195033362663835,5.329796069870471,0.0081608847684489,0.0090601758273681,,,,,1.7641211951386846,0.8483629665845639,0.2500180812086836,0.0002341724200197,0.2529630700760581,0.1467319243909767,0.2500180812086836,0.0514863245578248,0.0947363146724632,0.0002341724200197,0.2028383390472569,0.0271394847304283,0.2268153589723466
confirm_K4_i000703,bank,independent_confirmatory64,4,703,0.2,0.0,0.5,2027181470,8,0.0296324011919505,0.0081977290273934,1.3895397839573054,1.3277561165112526,1.3074572915272082,1.3042924847157105,0.0852472992415949,0.1118757378486348,0.5499324959008455,0.5309948186098968,0.5844338193134068,2.0005041464710427,3,2,0.5309948186098968,1.0356645236963442,2,0.5309948186098968,1.0356645236963442,2,0.5309948186098968,1.0356645236963442,0.6446282370458097,0.5798224133034405,0.7518065672469753,1.990576364587837,3,2,0.5798224133034405,1.111768400557593,2,0.5798224133034405,1.111768400557593,2,0.5798224133034405,1.111768400557593,0.804537063851294,5.116059441771667,8.6871668770323,0.0072506465309013,0.0081836593991135,,,,,1.5907402797609584,0.7649843709844858,0.3095826915962926,0.0081977290273934,0.3375512740016853,0.3095826915962926,0.2997237227205548,0.1371288725162145,0.1817500389545891,0.0081977290273934,0.022482430909398,0.0184437280022033,0.0226907862733539
confirm_K4_i000705,bank,independent_confirmatory64,4,705,0.2,2.0,0.1,2027183488,8,0.0314906224663193,0.0074071297784992,1.1429261611193182,1.059958124380073,1.0357014334004393,1.0252848090784128,0.1176413520409054,0.1627312916645922,0.9375573313845728,0.6146609132809193,1.30103187493254,2.093673516252318,3,2,0.6146609132809193,1.5253244693567811,2,0.6146609132809193,1.5253244693567811,3,0.2102619484934081,4.458996685336843,0.9693897226301348,0.8070881870408022,1.8149874632579237,2.6293112009985418,3,3,0.4731592620420578,2.04875990051732,3,0.4731592620420578,2.04875990051732,3,0.4731592620420578,2.04875990051732,0.9871285670253768,77.6914273625593,76.72042088159449,0.2102619484934081,0.4731592620420578,,,,,1.6886790290979024,0.8120829536442445,0.4030433392236745,0.0074071297784992,0.3318305029632566,0.0563538333063248,0.0074071297784992,0.1181839228486538,0.0899752805523593,0.4030433392236745,0.1784098768318489,0.1222733534045256,0.0243532640541133
confirm_K4_i000706,bank,independent_confirmatory64,4,706,0.2,2.0,0.5,2027184497,8,0.0532589390781447,0.0120696979059625,1.808183835557992,1.763517179670857,1.743611653574781,1.734118068743672,0.0740657668143198,0.1129584625726141,0.472736214310139,0.3878388693895632,0.3820430196828184,2.1440401336494324,3,2,0.3878388693895632,1.2188984952802682,2,0.3878388693895632,1.2188984952802682,3,0.0902468988562046,5.238254392135688,0.5791470956496371,0.4538590290195266,0.5587297240399443,2.18573427921927,3,2,0.4538590290195266,1.2760506206095992,2,0.4538590290195266,1.2760506206095992,3,0.1316447774049045,4.39931691227168,0.9191081100079068,12.362178706638522,17.037077471631463,0.0902468988562046,0.1316447774049045,,,,,1.9121359713409007,0.9195430277863064,0.2617593549683345,0.0120696979059625,0.1956077365625746,0.1121713773110509,0.1061866001395997,0.1331115514854908,0.0940541752495883,0.1892849666283333,0.0120696979059625,0.0913622763116395,0.2617593549683345
confirm_K4_i000707,bank,independent_confirmatory64,4,707,0.2,2.0,2.0,2027185506,8,0.0467555133253048,0.0772570259507329,2.023183232005277,2.015492877762804,2.0110592585269966,2.008411565581227,0.0147716664240502,0.0245006715513969,0.2381995823349665,0.0348077898814214,0.0580278572078975,1.1180178650618258,3,1,0.2381995823349665,1.0,1,0.2381995823349665,1.0,2,0.0348077898814214,6.8432837346592015,0.2941596158515547,0.0454045709721597,0.0887077167365665,1.127916468908881,3,1,0.2941596158515547,1.0,1,0.2941596158515547,1.0,2,0.0454045709721597,6.478634409560256,0.886951666105919,8.845773887627,12.563259014732148,0.0087882846401222,0.0107824892054871,,,,,2.0381761206696978,0.980155527249493,0.1697901780025612,0.0772570259507329,0.1002726340981232,0.1152636146775487,0.1035394997916989,0.078006592760157,0.1683191552158766,0.1697901780025612,0.1582898100829791,0.1295341235184453,0.0772570259507329
confirm_K4_i000709,bank,independent_confirmatory64,4,709,0.2,8.0,0.5,2027187524,8,0.0179067957033124,0.0201281829706991,1.534049214306247,1.452107726396505,1.4114750030415553,1.3899417102869092,0.1441075040193378,0.2278068128835797,0.6944332465987376,0.3634400924587219,0.7012575221707471,2.2950362692581696,3,3,0.2948411222721139,2.3552794849214878,3,0.2948411222721139,2.3552794849214878,3,0.2948411222721139,2.3552794849214878,0.8116234095926678,0.5464294800961734,1.1709010155835355,2.670946047939992,3,3,0.4621507112041847,1.75618773252105,3,0.4621507112041847,1.75618773252105,3,0.4621507112041847,1.75618773252105,0.9801297738631164,50.32655356366482,64.97955642252313,0.2948411222721139,0.4621507112041847,,,,,1.6865224866302462,0.8110458759363931,0.3802009409179521,0.0201281829706991,0.3399174386198694,0.2689102767835419,0.0832897708129501,0.0812900843790928,0.0201281829706991,0.0392656948218357,0.0715955677890607,0.0553194815248672,0.3802009409179521
confirm_K4_i000710,bank,independent_confirmatory64,4,710,0.2,8.0,2.0,2027188533,8,0.0400937928975603,0.0573777197352134,2.000964668945109,1.992914399371266,1.986946704207759,1.982395581011728,0.0185690879333808,0.0336390294889501,0.2356652872422154,0.0725860389340078,0.0616214859921076,1.4349590616448742,3,1,0.2356652872422154,1.0,2,0.0725860389340078,3.246702681440879,3,0.0285416420870006,8.256893087085196,0.3058906935849828,0.1121056402454974,0.1081330433762776,1.566773030933767,3,2,0.1121056402454974,2.7285932528918275,2,0.1121056402454974,2.7285932528918275,3,0.044679440232874,6.846341225195474,0.9713497549179788,34.90371538313755,43.41405623976308,0.0285416420870006,0.044679440232874,,,,,2.012218120738966,0.9676723679923388,0.2232186690159866,0.0573777197352134,0.1320996000072154,0.0990958105572579,0.0981799286778146,0.2232186690159866,0.1606983057337997,0.1322164886580054,0.0573777197352134,0.1268087214514027,0.1024043561705194
confirm_K4_i000711,bank,independent_confirmatory64,4,711,1.0,0.0,0.1,2027189542,8,0.1044164003003827,0.0004825294634481,1.4835496068300804,1.4794165697158332,1.4791135144863194,1.4790850618598397,0.0044645449702409,0.0048245054527147,0.2100241225942726,0.1508027928859336,0.0708686884192488,2.2763048223064875,3,2,0.1508027928859336,1.3927071148684478,3,0.0633803913332582,3.3137082017993857,3,0.0633803913332582,3.3137082017993857,0.2301095308179136,0.1626641558671739,0.0842837324459959,2.271778242639216,3,2,0.1626641558671739,1.4146296065730262,3,0.0698119521914073,3.2961337363408685,3,0.0698119521914073,3.2961337363408685,0.3558745223973993,1.5524925418599256,1.719292988310135,0.0633803913332582,0.0698119521914073,,,,,1.5149913015644576,0.7285568125856531,0.328027094792105,0.0004825294634481,0.3511895583096283,0.2473665111972394,0.0528578268523179,0.328027094792105,0.0966588711934958,0.0004825294634481,0.0014247042339891,0.2592465640467892,0.0139358982206153
confirm_K4_i000712,bank,independent_confirmatory64,4,712,1.0,0.0,0.5,2027190551,8,0.1068039626626794,0.0103497207879667,1.760299560555741,1.75967283019803,1.7595649982873425,1.759546058058223,0.000753502497518,0.0008992148664446,0.0763255499399821,0.0485096689067462,0.0083502987230445,1.9895453933035825,3,2,0.0485096689067462,1.5734090060830654,2,0.0485096689067462,1.5734090060830654,3,0.013096609178016,5.827886356118968,0.0814995829845176,0.0546755485902129,0.0098546904560689,2.041153755941237,3,2,0.0546755485902129,1.4906038455205597,2,0.0546755485902129,1.4906038455205597,3,0.0149362919018726,5.456480331259435,0.4272177106560625,1.745864037006794,2.0760867871932738,0.013096609178016,0.0149362919018726,,,,,1.76373598125903,0.8481777178666109,0.3688782126325257,0.0103497207879667,0.2942884748732443,0.0103497207879667,0.1194457747522728,0.0348163874975706,0.3688782126325257,0.1644579121383362,0.0981302236294052,0.1371744507159574,0.0667473178459652
confirm_K4_i000713,bank,independent_confirmatory64,4,713,1.0,0.0,2.0,2027191560,8,0.1769191647439927,0.068399562669521,2.052498043186975,2.0523636225289703,2.0523491221276253,2.052348213452825,0.0001498297341497,0.0001661474850953,0.0533760749944212,0.0120216670143517,0.0030312403672215,1.2942728405446546,3,1,0.0533760749944212,1.0,2,0.0120216670143517,4.439989473231925,3,0.0061412138545664,8.691453555998876,0.0539546036010626,0.0186116850441395,0.003325824144466,1.5403086020267172,3,2,0.0186116850441395,2.898963929010392,2,0.0186116850441395,2.898963929010392,3,0.0082662007316545,6.527134454217759,0.2978590295721097,1.424215424134262,1.6309359191469217,0.0061412138545664,0.0082662007316545,,,,,2.053867869405605,0.9877016632775492,0.165449925159389,0.068399562669521,0.0769335031774769,0.165449925159389,0.1321921505454006,0.068399562669521,0.1432476699863405,0.1239561764174596,0.1422250501270767,0.1062610887942698,0.1182683763005426
confirm_K4_i000714,bank,independent_confirmatory64,4,714,1.0,2.0,0.1,2027192569,8,0.2007831743099382,0.000122683829809,1.5017754972010668,1.498828820936495,1.498666304402347,1.4986598036628869,0.0031156935381799,0.0032912115512482,0.3134776607680242,0.2834109471354638,0.2238271975437252,2.864322322838681,3,3,0.212690358942083,1.473868690274702,3,0.212690358942083,1.473868690274702,3,0.212690358942083,1.473868690274702,0.3138090845276949,0.2902913696676508,0.2288908603895463,2.867985268280658,3,3,0.2148153615408256,1.4608316755226818,3,0.2148153615408256,1.4608316755226818,3,0.2148153615408256,1.4608316755226818,0.3589373315485776,1.559909895261319,1.8509363474297365,0.212690358942083,0.2148153615408256,,,,,1.633583928916655,0.7855878110413224,0.2661212022513414,0.000122683829809,0.2972458157674529,0.0233661300643991,0.2497358738255485,0.1499788635770391,0.2661212022513414,0.2240088466750932,0.0832795865143454,0.000122683829809,0.003386813262424
