contrast,source,n_train,method,alpha,beta,outcome,n_pairs,mean_effect_high_minus_low,median_effect_high_minus_low,bootstrap_ci_low,bootstrap_ci_high,sign_flip_p_two_sided,fraction_positive
gain_contrast,count_predictor,2048,interpolated_backoff,1.0,20.0,shape_rmse,12,0.0001766693560878,0.0004109623460413,-0.0004488180373827,0.0007467234902333,0.5846415358464153,0.5833333333333334
occupancy_contrast,count_predictor,64,additive,0.1,,excess_ce_H,12,0.2226037037772017,0.2250365866818825,0.1940809732193844,0.2493999477624516,0.0002999700029997,1.0
occupancy_contrast,count_predictor,64,additive,0.1,,shape_rmse,12,0.1858123033332178,0.1935205874115727,0.1617289051438361,0.2090345901022268,0.0004999500049995,1.0
occupancy_contrast,count_predictor,64,additive,0.5,,excess_ce_H,12,0.0447422341442099,0.0476774502738959,0.037070782117481,0.0519652290226611,0.0003999600039996,1.0
occupancy_contrast,count_predictor,64,additive,0.5,,shape_rmse,12,0.0345789349239415,0.0345470555681464,0.0303597690385301,0.0389531202375565,0.0004999500049995,1.0
occupancy_contrast,count_predictor,64,additive,1.0,,excess_ce_H,12,-0.0028191169571778,-0.0055808306980134,-0.0094148187608248,0.0047737675000202,0.460953904609539,0.3333333333333333
occupancy_contrast,count_predictor,64,additive,1.0,,shape_rmse,12,-0.003962709465614,-0.0042728532410563,-0.0075732535646181,0.0003294320794674,0.0881911808819118,0.25
occupancy_contrast,count_predictor,64,interpolated_backoff,0.1,1.0,excess_ce_H,12,0.1356580707790929,0.1384143778213397,0.1199560068687131,0.1509797302823494,0.0005999400059994,1.0
occupancy_contrast,count_predictor,64,interpolated_backoff,0.1,1.0,shape_rmse,12,0.1111510139042558,0.113373965512979,0.0982977368288135,0.1232435544862025,0.0013998600139986,1.0
occupancy_contrast,count_predictor,64,interpolated_backoff,0.1,5.0,excess_ce_H,12,0.0516438734091935,0.0542040446527989,0.0438289393300746,0.0589153246941146,0.0003999600039996,1.0
occupancy_contrast,count_predictor,64,interpolated_backoff,0.1,5.0,shape_rmse,12,0.0406573195695864,0.0401806302973327,0.0366253987027947,0.0444104654588302,0.0003999600039996,1.0
occupancy_contrast,count_predictor,64,interpolated_backoff,0.1,20.0,excess_ce_H,12,0.0119423096718189,0.0105459663410966,0.0063437335607068,0.0174513576836239,0.0016998300169983,0.9166666666666666
occupancy_contrast,count_predictor,64,interpolated_backoff,0.1,20.0,shape_rmse,12,0.0088799641628646,0.0089653337150031,0.0069845070909489,0.0107495329398897,0.0005999400059994,1.0
occupancy_contrast,count_predictor,64,interpolated_backoff,0.5,1.0,excess_ce_H,12,0.0411277442045083,0.0463785137564668,0.033636700675872,0.0481556411881738,0.0004999500049995,1.0
occupancy_contrast,count_predictor,64,interpolated_backoff,0.5,1.0,shape_rmse,12,0.0314608600177781,0.031510898827099,0.0277519764543485,0.035102550969181,0.0007999200079992,1.0
occupancy_contrast,count_predictor,64,interpolated_backoff,0.5,5.0,excess_ce_H,12,0.0208177511937121,0.0218910720464068,0.014586245349728,0.0266898037519986,0.0003999600039996,1.0
occupancy_contrast,count_predictor,64,interpolated_backoff,0.5,5.0,shape_rmse,12,0.0152111795098956,0.0154877511210687,0.0127142823128365,0.0174770903641889,0.0006999300069993,1.0
occupancy_contrast,count_predictor,64,interpolated_backoff,0.5,20.0,excess_ce_H,12,0.0060514233150803,0.0047839700486544,0.0008554669888125,0.0109705264476206,0.0525947405259474,0.6666666666666666
occupancy_contrast,count_predictor,64,interpolated_backoff,0.5,20.0,shape_rmse,12,0.0042600946300791,0.0044706022023756,0.0026462330529578,0.0057662482134198,0.0018998100189981,0.8333333333333334
occupancy_contrast,count_predictor,64,interpolated_backoff,1.0,1.0,excess_ce_H,12,0.0062656623042866,0.0056688462744158,-0.0005690060537584,0.0132869681733248,0.1181881811818818,0.6666666666666666
occupancy_contrast,count_predictor,64,interpolated_backoff,1.0,1.0,shape_rmse,12,0.0036027764261851,0.0053102879460883,0.0003872758316659,0.0070100502444918,0.0627937206279372,0.6666666666666666
occupancy_contrast,count_predictor,64,interpolated_backoff,1.0,5.0,excess_ce_H,12,0.0039208457121427,0.0042946158509595,-0.0021676026274831,0.0099675330892786,0.2488751124887511,0.5833333333333334
occupancy_contrast,count_predictor,64,interpolated_backoff,1.0,5.0,shape_rmse,12,0.002082040531821,0.002857945486763,-0.0003437250906861,0.004485124007522,0.1422857714228577,0.6666666666666666
occupancy_contrast,count_predictor,64,interpolated_backoff,1.0,20.0,excess_ce_H,12,0.0007952688004637,0.0006930709445222,-0.004120233178124,0.005675918534224,0.7613238676132387,0.5
occupancy_contrast,count_predictor,64,interpolated_backoff,1.0,20.0,shape_rmse,12,0.0003242363433341,0.0008557065398408,-0.0012868432356785,0.001805816777408,0.7118288171182882,0.6666666666666666
occupancy_contrast,count_predictor,128,additive,0.1,,excess_ce_H,12,0.1631369877152756,0.1679075131655792,0.144472324138961,0.1802760479357281,0.0005999400059994,1.0
occupancy_contrast,count_predictor,128,additive,0.1,,shape_rmse,12,0.1398529700495635,0.1459038345544395,0.1221812221577349,0.155787913853014,0.0005999400059994,1.0
occupancy_contrast,count_predictor,128,additive,0.5,,excess_ce_H,12,0.050810646572977,0.0528888658247875,0.0446480988094303,0.0567065950915705,0.000999900009999,1.0
occupancy_contrast,count_predictor,128,additive,0.5,,shape_rmse,12,0.0419511244330883,0.043611522610532,0.037240001283328,0.0466084765338509,0.0003999600039996,1.0
occupancy_contrast,count_predictor,128,additive,1.0,,excess_ce_H,12,0.0138074343446495,0.0127261382535854,0.0092385145763075,0.0183720184812473,0.0008999100089991,0.9166666666666666
occupancy_contrast,count_predictor,128,additive,1.0,,shape_rmse,12,0.0108000792403359,0.0111697924615432,0.0086191844841625,0.0129174969281832,0.0006999300069993,1.0
occupancy_contrast,count_predictor,128,interpolated_backoff,0.1,1.0,excess_ce_H,12,0.1097959094437274,0.1151700971649713,0.0980268894344331,0.1208080637265076,0.0005999400059994,1.0
occupancy_contrast,count_predictor,128,interpolated_backoff,0.1,1.0,shape_rmse,12,0.0930936867109613,0.0965445374665507,0.0828786466463296,0.1028842681643963,0.0004999500049995,1.0
occupancy_contrast,count_predictor,128,interpolated_backoff,0.1,5.0,excess_ce_H,12,0.0492347999557855,0.0493355070875254,0.0431575273460614,0.0551688884018988,0.0002999700029997,1.0
occupancy_contrast,count_predictor,128,interpolated_backoff,0.1,5.0,shape_rmse,12,0.0406074322118844,0.0412937191782325,0.0370627577786511,0.0440764546679968,0.0010998900109989,1.0
occupancy_contrast,count_predictor,128,interpolated_backoff,0.1,20.0,excess_ce_H,12,0.0142715960915861,0.0150696717882387,0.0092553634234265,0.0193424029777723,0.0005999400059994,0.9166666666666666
occupancy_contrast,count_predictor,128,interpolated_backoff,0.1,20.0,shape_rmse,12,0.0111912742407999,0.0116099036206774,0.0099220013894367,0.0123309136124302,0.0006999300069993,1.0
occupancy_contrast,count_predictor,128,interpolated_backoff,0.5,1.0,excess_ce_H,12,0.0458969405564798,0.0475187501440131,0.0395847285443637,0.051529729605223,0.0006999300069993,1.0
occupancy_contrast,count_predictor,128,interpolated_backoff,0.5,1.0,shape_rmse,12,0.0375328894222261,0.0382525843611313,0.0336108671118904,0.0413958345047642,0.0007999200079992,1.0
occupancy_contrast,count_predictor,128,interpolated_backoff,0.5,5.0,excess_ce_H,12,0.0262696490899726,0.0281811339623441,0.0211454810652461,0.030932465103462,0.0003999600039996,1.0
occupancy_contrast,count_predictor,128,interpolated_backoff,0.5,5.0,shape_rmse,12,0.020839974719072,0.0196524720957037,0.0188159849718987,0.0228379051334275,0.0010998900109989,1.0
occupancy_contrast,count_predictor,128,interpolated_backoff,0.5,20.0,excess_ce_H,12,0.0090018485889904,0.0100255785494096,0.0041756828547341,0.0135373243786335,0.0076992300769923,0.8333333333333334
occupancy_contrast,count_predictor,128,interpolated_backoff,0.5,20.0,shape_rmse,12,0.0068298488231647,0.0077928044432288,0.0057583702614757,0.0078219389983189,0.0004999500049995,1.0
occupancy_contrast,count_predictor,128,interpolated_backoff,1.0,1.0,excess_ce_H,12,0.0175681647931029,0.0173704710561845,0.0123644672918035,0.0224372643430209,0.0005999400059994,0.9166666666666666
occupancy_contrast,count_predictor,128,interpolated_backoff,1.0,1.0,shape_rmse,12,0.0138552019072551,0.0140234926204593,0.011709340109475,0.0159229127116324,0.0005999400059994,1.0
occupancy_contrast,count_predictor,128,interpolated_backoff,1.0,5.0,excess_ce_H,12,0.0116260082708277,0.0120865748449076,0.0066703097121861,0.0164131060344549,0.003999600039996,0.9166666666666666
occupancy_contrast,count_predictor,128,interpolated_backoff,1.0,5.0,shape_rmse,12,0.0088289905504718,0.0094928987347805,0.0071673700168802,0.010389443242521,0.0007999200079992,1.0
occupancy_contrast,count_predictor,128,interpolated_backoff,1.0,20.0,excess_ce_H,12,0.0042123907907073,0.005850096066745,-0.0004812136846233,0.0087215971645804,0.1093890610938906,0.6666666666666666
occupancy_contrast,count_predictor,128,interpolated_backoff,1.0,20.0,shape_rmse,12,0.003053644771717,0.0037390001396163,0.0019154547406098,0.0041165428616404,0.0032996700329967,0.8333333333333334
occupancy_contrast,count_predictor,256,additive,0.1,,excess_ce_H,12,0.0857622293756309,0.0886850310925832,0.0743810793136516,0.096407353139758,0.0004999500049995,1.0
occupancy_contrast,count_predictor,256,additive,0.1,,shape_rmse,12,0.0749889258224812,0.0754386295229407,0.0651598460873371,0.0837562835294095,0.0004999500049995,1.0
occupancy_contrast,count_predictor,256,additive,0.5,,excess_ce_H,12,0.0378041022300312,0.038631204571492,0.0321875613157124,0.043413480696405,0.0001999800019998,1.0
occupancy_contrast,count_predictor,256,additive,0.5,,shape_rmse,12,0.0325154619527053,0.032401968623219,0.0280397195296716,0.0366654199146837,0.0005999400059994,1.0
occupancy_contrast,count_predictor,256,additive,1.0,,excess_ce_H,12,0.0163565182160701,0.0150202301816531,0.0124654833381344,0.0202027546872969,0.0010998900109989,1.0
occupancy_contrast,count_predictor,256,additive,1.0,,shape_rmse,12,0.0140862695806507,0.0135278150902677,0.0120421858678093,0.0162628563745702,0.0004999500049995,1.0
occupancy_contrast,count_predictor,256,interpolated_backoff,0.1,1.0,excess_ce_H,12,0.0659623838239387,0.0671923857022784,0.0574427108838913,0.0742261822315407,0.0007999200079992,1.0
occupancy_contrast,count_predictor,256,interpolated_backoff,0.1,1.0,shape_rmse,12,0.0574052338954816,0.0573653313418755,0.0502315859156973,0.0640879907819071,0.0003999600039996,1.0
occupancy_contrast,count_predictor,256,interpolated_backoff,0.1,5.0,excess_ce_H,12,0.0364177393293221,0.0345205348190741,0.0309276800991692,0.0418241227725463,0.0005999400059994,1.0
occupancy_contrast,count_predictor,256,interpolated_backoff,0.1,5.0,shape_rmse,12,0.0313502405188587,0.0319331215442203,0.0276139497401974,0.0346385741722488,0.0004999500049995,1.0
occupancy_contrast,count_predictor,256,interpolated_backoff,0.1,20.0,excess_ce_H,12,0.0133300150576355,0.0119587572053214,0.0089029525501424,0.0178396484563818,0.0006999300069993,1.0
occupancy_contrast,count_predictor,256,interpolated_backoff,0.1,20.0,shape_rmse,12,0.0113154043100172,0.0120957461284692,0.0098868530133103,0.012656155622961,0.0006999300069993,1.0
occupancy_contrast,count_predictor,256,interpolated_backoff,0.5,1.0,excess_ce_H,12,0.035982798264672,0.0361303085596234,0.0306520208364338,0.041204775323245,0.0003999600039996,1.0
occupancy_contrast,count_predictor,256,interpolated_backoff,0.5,1.0,shape_rmse,12,0.030810414900721,0.0312546826382571,0.0267091040128488,0.0346506671187883,0.0006999300069993,1.0
occupancy_contrast,count_predictor,256,interpolated_backoff,0.5,5.0,excess_ce_H,12,0.0241781897228956,0.0219144225757231,0.0196333301260901,0.0287753089077339,0.0004999500049995,1.0
occupancy_contrast,count_predictor,256,interpolated_backoff,0.5,5.0,shape_rmse,12,0.020503050459163,0.0206258338639433,0.0179590483361205,0.0229794931819444,0.0011998800119988,1.0
occupancy_contrast,count_predictor,256,interpolated_backoff,0.5,20.0,excess_ce_H,12,0.0099034959173686,0.0093214710488251,0.0056426244843692,0.0141081123728529,0.0013998600139986,0.9166666666666666
occupancy_contrast,count_predictor,256,interpolated_backoff,0.5,20.0,shape_rmse,12,0.0083398352592337,0.008533698305631,0.0071926970827396,0.0094891889741745,0.0004999500049995,1.0
occupancy_contrast,count_predictor,256,interpolated_backoff,1.0,1.0,excess_ce_H,12,0.0185702749352433,0.0163158512893615,0.0144428957870596,0.0226416064260773,0.0003999600039996,1.0
occupancy_contrast,count_predictor,256,interpolated_backoff,1.0,1.0,shape_rmse,12,0.0158901510410701,0.0153713620503286,0.0137940996316483,0.0180431810673819,0.0002999700029997,1.0
occupancy_contrast,count_predictor,256,interpolated_backoff,1.0,5.0,excess_ce_H,12,0.0141612530428127,0.0128350979535568,0.0100775921453948,0.0181998440442857,0.0001999800019998,1.0
occupancy_contrast,count_predictor,256,interpolated_backoff,1.0,5.0,shape_rmse,12,0.0119945539065667,0.0115556912289797,0.0104452396001821,0.0136710183312849,0.0003999600039996,1.0
occupancy_contrast,count_predictor,256,interpolated_backoff,1.0,20.0,excess_ce_H,12,0.0062125869340703,0.0062612710944117,0.0021844110666163,0.0102512154944641,0.0236976302369763,0.6666666666666666
occupancy_contrast,count_predictor,256,interpolated_backoff,1.0,20.0,shape_rmse,12,0.0052809893380612,0.0049831878570128,0.004298001699995,0.0062692497408927,0.0001999800019998,1.0
occupancy_contrast,count_predictor,512,additive,0.1,,excess_ce_H,12,0.0343429130650695,0.0344175326297826,0.0279330360029613,0.040569784572121,0.0007999200079992,1.0
occupancy_contrast,count_predictor,512,additive,0.1,,shape_rmse,12,0.031014599614118,0.0331683970052774,0.0267166098501172,0.0346966732576215,0.0005999400059994,1.0
occupancy_contrast,count_predictor,512,additive,0.5,,excess_ce_H,12,0.0225366125120908,0.0210417528636635,0.0183524135598807,0.0266764017690504,0.0003999600039996,1.0
occupancy_contrast,count_predictor,512,additive,0.5,,shape_rmse,12,0.0202061752162177,0.0199819070118935,0.0177100044915039,0.0227193497699962,0.0002999700029997,1.0
occupancy_contrast,count_predictor,512,additive,1.0,,excess_ce_H,12,0.0130482807210067,0.0126300677547101,0.0093493477240825,0.0165822335787507,0.0005999400059994,1.0
occupancy_contrast,count_predictor,512,additive,1.0,,shape_rmse,12,0.0119220266795704,0.0109263880282468,0.0102383456335961,0.013833386692813,0.0004999500049995,1.0
occupancy_contrast,count_predictor,512,interpolated_backoff,0.1,1.0,excess_ce_H,12,0.0311468862770263,0.0281651714948321,0.0259073881139801,0.036442020999733,0.0003999600039996,1.0
occupancy_contrast,count_predictor,512,interpolated_backoff,0.1,1.0,shape_rmse,12,0.0280354794235182,0.0299494894335641,0.0246451827352762,0.0310501126031346,0.0006999300069993,1.0
occupancy_contrast,count_predictor,512,interpolated_backoff,0.1,5.0,excess_ce_H,12,0.0220344941875424,0.0207701522977773,0.0177106187239032,0.0266098365531756,0.0007999200079992,1.0
occupancy_contrast,count_predictor,512,interpolated_backoff,0.1,5.0,shape_rmse,12,0.0198224841408774,0.019179967994994,0.0176341215371252,0.0220276162060792,0.0002999700029997,1.0
occupancy_contrast,count_predictor,512,interpolated_backoff,0.1,20.0,excess_ce_H,12,0.0109320811501052,0.011628619159902,0.0067242122875765,0.0150095201418176,0.0015998400159984,0.9166666666666666
occupancy_contrast,count_predictor,512,interpolated_backoff,0.1,20.0,shape_rmse,12,0.0099516068240348,0.0087995340575877,0.00876125802612,0.0112344485930105,0.0005999400059994,1.0
occupancy_contrast,count_predictor,512,interpolated_backoff,0.5,1.0,excess_ce_H,12,0.0226966422179483,0.0205449948377919,0.0185046358655929,0.0267649467380543,0.0001999800019998,1.0
occupancy_contrast,count_predictor,512,interpolated_backoff,0.5,1.0,shape_rmse,12,0.0202725572455672,0.0201079311747945,0.0178406952962623,0.0226286485182221,0.0006999300069993,1.0
occupancy_contrast,count_predictor,512,interpolated_backoff,0.5,5.0,excess_ce_H,12,0.0179357742931908,0.0169370382639569,0.0139478975701991,0.0218174136755934,0.0005999400059994,1.0
occupancy_contrast,count_predictor,512,interpolated_backoff,0.5,5.0,shape_rmse,12,0.0160276995397297,0.0154525332996368,0.0142013008242746,0.017943021047441,0.0002999700029997,1.0
occupancy_contrast,count_predictor,512,interpolated_backoff,0.5,20.0,excess_ce_H,12,0.0094026296351547,0.0101657919755487,0.0054549205891974,0.013291385815665,0.0024997500249975,0.9166666666666666
occupancy_contrast,count_predictor,512,interpolated_backoff,0.5,20.0,shape_rmse,12,0.0085459183149827,0.0076019330867205,0.0075005551575678,0.0096801391230518,0.0005999400059994,1.0
occupancy_contrast,count_predictor,512,interpolated_backoff,1.0,1.0,excess_ce_H,12,0.0145391959725264,0.0135571422481987,0.0108744979555677,0.0181864732251139,0.0001999800019998,1.0
occupancy_contrast,count_predictor,512,interpolated_backoff,1.0,1.0,shape_rmse,12,0.013154976851617,0.0125904780641994,0.0115169713627273,0.0149572521828199,0.0005999400059994,1.0
occupancy_contrast,count_predictor,512,interpolated_backoff,1.0,5.0,excess_ce_H,12,0.0126910429316548,0.0125284310457715,0.0088353544045549,0.0163548278968539,0.0008999100089991,0.9166666666666666
occupancy_contrast,count_predictor,512,interpolated_backoff,1.0,5.0,shape_rmse,12,0.0114607521282235,0.0108706220200541,0.0100131221835328,0.0129898639584146,0.0003999600039996,1.0
occupancy_contrast,count_predictor,512,interpolated_backoff,1.0,20.0,excess_ce_H,12,0.0071364956664118,0.0081102741881417,0.0031852207432268,0.0108495894428064,0.0101989801019898,0.8333333333333334
occupancy_contrast,count_predictor,512,interpolated_backoff,1.0,20.0,shape_rmse,12,0.0065905143786825,0.0063339152405147,0.0056560460060725,0.0075540807210423,0.0005999400059994,1.0
occupancy_contrast,count_predictor,1024,additive,0.1,,excess_ce_H,12,0.0094644454962803,0.0128224942569577,0.0032480826751766,0.0156090690218627,0.0163983601639836,0.75
occupancy_contrast,count_predictor,1024,additive,0.1,,shape_rmse,12,0.0092986615025823,0.0087551193031176,0.0063246900487433,0.0124806162639096,0.0001999800019998,1.0
occupancy_contrast,count_predictor,1024,additive,0.5,,excess_ce_H,12,0.0108842422388061,0.008935344844319,0.0067528156076804,0.0150530951763864,0.0002999700029997,1.0
occupancy_contrast,count_predictor,1024,additive,0.5,,shape_rmse,12,0.0103492506214201,0.0099114406888446,0.0086468917480174,0.0120475948730516,0.0010998900109989,1.0
occupancy_contrast,count_predictor,1024,additive,1.0,,excess_ce_H,12,0.0078299716297298,0.0065605130849982,0.0041100861297171,0.0114578558292846,0.0026997300269973,0.9166666666666666
occupancy_contrast,count_predictor,1024,additive,1.0,,shape_rmse,12,0.0076711832590771,0.0070874846953026,0.0061276468043739,0.0092215811692083,0.0011998800119988,1.0
occupancy_contrast,count_predictor,1024,interpolated_backoff,0.1,1.0,excess_ce_H,12,0.0112656024232191,0.0126010935728306,0.0059491244323657,0.0164593279815283,0.0045995400459954,0.9166666666666666
occupancy_contrast,count_predictor,1024,interpolated_backoff,0.1,1.0,shape_rmse,12,0.0108008686411267,0.0101340206317305,0.0086248464546069,0.0131540187278749,0.0006999300069993,1.0
occupancy_contrast,count_predictor,1024,interpolated_backoff,0.1,5.0,excess_ce_H,12,0.0111201215668592,0.0099780918809789,0.0067813909458421,0.0156476259111098,0.0011998800119988,0.9166666666666666
occupancy_contrast,count_predictor,1024,interpolated_backoff,0.1,5.0,shape_rmse,12,0.0105723632470711,0.0101272108914703,0.0089869648657449,0.012226899053401,0.0007999200079992,1.0
occupancy_contrast,count_predictor,1024,interpolated_backoff,0.1,20.0,excess_ce_H,12,0.0078061610998453,0.0075755921422358,0.0037587642065559,0.0118637201733052,0.0057994200579942,0.8333333333333334
occupancy_contrast,count_predictor,1024,interpolated_backoff,0.1,20.0,shape_rmse,12,0.007584230951644,0.0069564213839932,0.0064207782618166,0.0088348804041188,0.0005999400059994,1.0
occupancy_contrast,count_predictor,1024,interpolated_backoff,0.5,1.0,excess_ce_H,12,0.0115627531715434,0.0097546589323194,0.0074794728362165,0.015686206847789,0.0007999200079992,1.0
occupancy_contrast,count_predictor,1024,interpolated_backoff,0.5,1.0,shape_rmse,12,0.0109136881515154,0.0104877593493299,0.0092164603110328,0.0125545704508915,0.0007999200079992,1.0
occupancy_contrast,count_predictor,1024,interpolated_backoff,0.5,5.0,excess_ce_H,12,0.0107330803387728,0.0094538606064134,0.0069934038345597,0.0147068373574249,0.0006999300069993,1.0
occupancy_contrast,count_predictor,1024,interpolated_backoff,0.5,5.0,shape_rmse,12,0.0101457046591914,0.0097268053460118,0.0086002939038443,0.0116861574696048,0.0005999400059994,1.0
occupancy_contrast,count_predictor,1024,interpolated_backoff,0.5,20.0,excess_ce_H,12,0.0072895083536502,0.0071012671754657,0.0032930675541952,0.0111365829654494,0.0083991600839916,0.8333333333333334
occupancy_contrast,count_predictor,1024,interpolated_backoff,0.5,20.0,shape_rmse,12,0.007096554250919,0.00636342860847,0.00595714569762,0.0082820904023133,0.0003999600039996,1.0
occupancy_contrast,count_predictor,1024,interpolated_backoff,1.0,1.0,excess_ce_H,12,0.00872456567955,0.0075062879024411,0.005052769578389,0.0124601208667019,0.000999900009999,0.9166666666666666
occupancy_contrast,count_predictor,1024,interpolated_backoff,1.0,1.0,shape_rmse,12,0.008426644052463,0.0078755898991772,0.0069144032532717,0.0099468951215652,0.0005999400059994,1.0
occupancy_contrast,count_predictor,1024,interpolated_backoff,1.0,5.0,excess_ce_H,12,0.0086031830778888,0.0077289326598046,0.0048936759197249,0.0123171661658487,0.0014998500149985,0.9166666666666666
occupancy_contrast,count_predictor,1024,interpolated_backoff,1.0,5.0,shape_rmse,12,0.0082811315943089,0.0074803128700041,0.0068536559384429,0.0097153202835418,0.0005999400059994,1.0
occupancy_contrast,count_predictor,1024,interpolated_backoff,1.0,20.0,excess_ce_H,12,0.0061230363027205,0.006122572938186,0.0023288626384023,0.0098936912727326,0.0206979302069793,0.6666666666666666
occupancy_contrast,count_predictor,1024,interpolated_backoff,1.0,20.0,shape_rmse,12,0.0060798187184278,0.0051464953410701,0.0049921537960812,0.0071842873841954,0.0004999500049995,1.0
occupancy_contrast,count_predictor,2048,additive,0.1,,excess_ce_H,12,-0.0007026942426325,-0.0023064157520601,-0.0061512537526957,0.0045334223445536,0.8078192180781922,0.5
occupancy_contrast,count_predictor,2048,additive,0.1,,shape_rmse,12,0.0005970487458365,0.0012128507107499,-0.0015685161455584,0.002742647680392,0.6033396660333966,0.6666666666666666
occupancy_contrast,count_predictor,2048,additive,0.5,,excess_ce_H,12,0.0031441675378423,0.0033034917181268,-0.001171767824439,0.0073845427859793,0.1882811718828117,0.5833333333333334
occupancy_contrast,count_predictor,2048,additive,0.5,,shape_rmse,12,0.0038586499081511,0.0041182310581809,0.0026439787839377,0.0050403358602729,0.000999900009999,1.0
occupancy_contrast,count_predictor,2048,additive,1.0,,excess_ce_H,12,0.0028249293032068,0.0032423815758719,-0.0011811461257736,0.0066786361402777,0.1956804319568043,0.5833333333333334
occupancy_contrast,count_predictor,2048,additive,1.0,,shape_rmse,12,0.0035602177527393,0.0039582911934172,0.0025163945533415,0.0045869232776734,0.0010998900109989,1.0
occupancy_contrast,count_predictor,2048,interpolated_backoff,0.1,1.0,excess_ce_H,12,0.0012313993128314,0.0002807613965833,-0.0038883713026035,0.0061256168862451,0.6458354164583542,0.5
occupancy_contrast,count_predictor,2048,interpolated_backoff,0.1,1.0,shape_rmse,12,0.0022541239693797,0.0030960188485853,0.0004853773019909,0.0039772282824181,0.0355964403559644,0.6666666666666666
occupancy_contrast,count_predictor,2048,interpolated_backoff,0.1,5.0,excess_ce_H,12,0.0031791158584335,0.0031915077932415,-0.0015549599176394,0.0076718072984063,0.2137786221377862,0.5
occupancy_contrast,count_predictor,2048,interpolated_backoff,0.1,5.0,shape_rmse,12,0.0039013224301815,0.0045588927393754,0.0026199326194055,0.0051322320453395,0.0003999600039996,1.0
occupancy_contrast,count_predictor,2048,interpolated_backoff,0.1,20.0,excess_ce_H,12,0.0034656915299038,0.0044249215365268,-0.0007593764569245,0.0077270933116482,0.1521847815218478,0.5833333333333334
occupancy_contrast,count_predictor,2048,interpolated_backoff,0.1,20.0,shape_rmse,12,0.0040851679708823,0.0038546780110429,0.0030909599116893,0.0050488416557069,0.0007999200079992,1.0
occupancy_contrast,count_predictor,2048,interpolated_backoff,0.5,1.0,excess_ce_H,12,0.0036836252269424,0.0039863023852403,-0.0004576888645413,0.0078648661909881,0.1273872612738726,0.6666666666666666
occupancy_contrast,count_predictor,2048,interpolated_backoff,0.5,1.0,shape_rmse,12,0.0043171734876574,0.0045867809009204,0.0031708767572061,0.0054498040108458,0.0006999300069993,1.0
occupancy_contrast,count_predictor,2048,interpolated_backoff,0.5,5.0,excess_ce_H,12,0.0041484828309033,0.0046852798480031,-0.0001048456330413,0.0082124593392566,0.0891910808919108,0.6666666666666666
occupancy_contrast,count_predictor,2048,interpolated_backoff,0.5,5.0,shape_rmse,12,0.0046968141494809,0.0048038001526151,0.0036385613949451,0.0057608677068116,0.0006999300069993,1.0
occupancy_contrast,count_predictor,2048,interpolated_backoff,0.5,20.0,excess_ce_H,12,0.0035897273237623,0.0044776866052209,-0.0005546500643657,0.0076662364973456,0.1277872212778722,0.6666666666666666
occupancy_contrast,count_predictor,2048,interpolated_backoff,0.5,20.0,shape_rmse,12,0.0041676966398084,0.0040771998826033,0.0032615917469098,0.0050689399919664,0.0003999600039996,1.0
occupancy_contrast,count_predictor,2048,interpolated_backoff,1.0,1.0,excess_ce_H,12,0.0032936266489468,0.0038117572736421,-0.0005808247888165,0.0072365791286484,0.1373862613738626,0.6666666666666666
occupancy_contrast,count_predictor,2048,interpolated_backoff,1.0,1.0,shape_rmse,12,0.0039585847763682,0.0044006309461901,0.0029417066890476,0.0050016492197564,0.0006999300069993,1.0
occupancy_contrast,count_predictor,2048,interpolated_backoff,1.0,5.0,excess_ce_H,12,0.0037204232567481,0.0044020178385539,-0.0002153373169491,0.0076366314188277,0.1048895110488951,0.6666666666666666
occupancy_contrast,count_predictor,2048,interpolated_backoff,1.0,5.0,shape_rmse,12,0.0043084455982612,0.0046770091430604,0.0033300193769835,0.0052991032408856,0.0007999200079992,1.0
occupancy_contrast,count_predictor,2048,interpolated_backoff,1.0,20.0,excess_ce_H,12,0.0032364808095573,0.004134954956203,-0.0007382409701752,0.007212479671049,0.1511848815118488,0.6666666666666666
occupancy_contrast,count_predictor,2048,interpolated_backoff,1.0,20.0,shape_rmse,12,0.0038502975658995,0.0039686585314957,0.0029882580165358,0.0047068486977213,0.0007999200079992,1.0
