hmm_id,K,pair_id,contrast,pair_role,n_train,h,method,alpha,beta,test_windows,observed_train_contexts,possible_contexts,unseen_test_context_rate,mean_train_count_for_test_context,median_train_count_for_test_context,mean_positive_train_count_for_test_context,empirical_effective_context_count,mean_backoff_weight
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,512,3,interpolated_backoff,0.1,5.0,19008,450,512,0.0004734848484848,2523.4335016835016,1248.0,2524.628875203958,118.59144926138065,0.0121801201339334
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,512,4,interpolated_backoff,0.1,5.0,18944,2430,4096,0.003589527027027,701.4928737331081,278.0,704.0199724517906,565.9509509619977,0.0524632545748612
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,512,1,interpolated_backoff,0.1,20.0,19136,8,8,0.0,34457.4404264214,41455.0,34457.4404264214,5.121695570421867,0.0010581326582502
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,512,2,interpolated_backoff,0.1,20.0,19072,63,64,0.0,9198.57749580537,5674.0,9198.57749580537,24.6577225059586,0.0072645410279027
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,512,3,interpolated_backoff,0.1,20.0,19008,450,512,0.0004734848484848,2523.4335016835016,1248.0,2524.628875203958,118.59144926138065,0.0368204645182951
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,512,4,interpolated_backoff,0.1,20.0,18944,2430,4096,0.003589527027027,701.4928737331081,278.0,704.0199724517906,565.9509509619977,0.1317958361922239
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,512,1,additive,0.5,,19136,8,8,0.0,34457.4404264214,41455.0,34457.4404264214,5.121695570421867,0.0
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,512,2,additive,0.5,,19072,63,64,0.0,9198.57749580537,5674.0,9198.57749580537,24.6577225059586,0.0
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,512,3,additive,0.5,,19008,450,512,0.0004734848484848,2523.4335016835016,1248.0,2524.628875203958,118.59144926138065,0.0
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,512,4,additive,0.5,,18944,2430,4096,0.003589527027027,701.4928737331081,278.0,704.0199724517906,565.9509509619977,0.0
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,512,1,interpolated_backoff,0.5,1.0,19136,8,8,0.0,34457.4404264214,41455.0,34457.4404264214,5.121695570421867,5.355585034294245e-05
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,512,2,interpolated_backoff,0.5,1.0,19072,63,64,0.0,9198.57749580537,5674.0,9198.57749580537,24.6577225059586,0.0004321560453238
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,512,3,interpolated_backoff,0.5,1.0,19008,450,512,0.0004734848484848,2523.4335016835016,1248.0,2524.628875203958,118.59144926138065,0.0033178921933861
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,512,4,interpolated_backoff,0.5,1.0,18944,2430,4096,0.003589527027027,701.4928737331081,278.0,704.0199724517906,565.9509509619977,0.0168628737970529
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,512,1,interpolated_backoff,0.5,5.0,19136,8,8,0.0,34457.4404264214,41455.0,34457.4404264214,5.121695570421867,0.0002670667740913
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,512,2,interpolated_backoff,0.5,5.0,19072,63,64,0.0,9198.57749580537,5674.0,9198.57749580537,24.6577225059586,0.0020218574275736
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,512,3,interpolated_backoff,0.5,5.0,19008,450,512,0.0004734848484848,2523.4335016835016,1248.0,2524.628875203958,118.59144926138065,0.0121801201339334
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,512,4,interpolated_backoff,0.5,5.0,18944,2430,4096,0.003589527027027,701.4928737331081,278.0,704.0199724517906,565.9509509619977,0.0524632545748612
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,512,1,interpolated_backoff,0.5,20.0,19136,8,8,0.0,34457.4404264214,41455.0,34457.4404264214,5.121695570421867,0.0010581326582502
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,512,2,interpolated_backoff,0.5,20.0,19072,63,64,0.0,9198.57749580537,5674.0,9198.57749580537,24.6577225059586,0.0072645410279027
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,512,3,interpolated_backoff,0.5,20.0,19008,450,512,0.0004734848484848,2523.4335016835016,1248.0,2524.628875203958,118.59144926138065,0.0368204645182951
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,512,4,interpolated_backoff,0.5,20.0,18944,2430,4096,0.003589527027027,701.4928737331081,278.0,704.0199724517906,565.9509509619977,0.1317958361922239
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,512,1,additive,1.0,,19136,8,8,0.0,34457.4404264214,41455.0,34457.4404264214,5.121695570421867,0.0
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,512,2,additive,1.0,,19072,63,64,0.0,9198.57749580537,5674.0,9198.57749580537,24.6577225059586,0.0
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,512,3,additive,1.0,,19008,450,512,0.0004734848484848,2523.4335016835016,1248.0,2524.628875203958,118.59144926138065,0.0
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,512,4,additive,1.0,,18944,2430,4096,0.003589527027027,701.4928737331081,278.0,704.0199724517906,565.9509509619977,0.0
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,512,1,interpolated_backoff,1.0,1.0,19136,8,8,0.0,34457.4404264214,41455.0,34457.4404264214,5.121695570421867,5.355585034294245e-05
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,512,2,interpolated_backoff,1.0,1.0,19072,63,64,0.0,9198.57749580537,5674.0,9198.57749580537,24.6577225059586,0.0004321560453238
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,512,3,interpolated_backoff,1.0,1.0,19008,450,512,0.0004734848484848,2523.4335016835016,1248.0,2524.628875203958,118.59144926138065,0.0033178921933861
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,512,4,interpolated_backoff,1.0,1.0,18944,2430,4096,0.003589527027027,701.4928737331081,278.0,704.0199724517906,565.9509509619977,0.0168628737970529
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,512,1,interpolated_backoff,1.0,5.0,19136,8,8,0.0,34457.4404264214,41455.0,34457.4404264214,5.121695570421867,0.0002670667740913
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,512,2,interpolated_backoff,1.0,5.0,19072,63,64,0.0,9198.57749580537,5674.0,9198.57749580537,24.6577225059586,0.0020218574275736
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,512,3,interpolated_backoff,1.0,5.0,19008,450,512,0.0004734848484848,2523.4335016835016,1248.0,2524.628875203958,118.59144926138065,0.0121801201339334
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,512,4,interpolated_backoff,1.0,5.0,18944,2430,4096,0.003589527027027,701.4928737331081,278.0,704.0199724517906,565.9509509619977,0.0524632545748612
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,512,1,interpolated_backoff,1.0,20.0,19136,8,8,0.0,34457.4404264214,41455.0,34457.4404264214,5.121695570421867,0.0010581326582502
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,512,2,interpolated_backoff,1.0,20.0,19072,63,64,0.0,9198.57749580537,5674.0,9198.57749580537,24.6577225059586,0.0072645410279027
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,512,3,interpolated_backoff,1.0,20.0,19008,450,512,0.0004734848484848,2523.4335016835016,1248.0,2524.628875203958,118.59144926138065,0.0368204645182951
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,512,4,interpolated_backoff,1.0,20.0,18944,2430,4096,0.003589527027027,701.4928737331081,278.0,704.0199724517906,565.9509509619977,0.1317958361922239
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,1024,1,additive,0.1,,19136,8,8,0.0,68919.39794105351,82917.0,68919.39794105351,5.119890896388755,0.0
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,1024,2,additive,0.1,,19072,63,64,0.0,18383.98961828859,11253.0,18383.98961828859,24.66491669892259,0.0
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,1024,3,additive,0.1,,19008,466,512,0.0003156565656565,5038.646885521885,2543.0,5040.237869697927,118.75372348417346,0.0
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,1024,4,additive,0.1,,18944,2705,4096,0.001636402027027,1398.0357369087835,558.0,1400.3272352350236,569.3435412162522,0.0
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,1024,1,interpolated_backoff,0.1,1.0,19136,8,8,0.0,68919.39794105351,82917.0,68919.39794105351,5.119890896388755,2.6908710136961344e-05
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,1024,2,interpolated_backoff,0.1,1.0,19072,63,64,0.0,18383.98961828859,11253.0,18383.98961828859,24.66491669892259,0.0002196611538544
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,1024,3,interpolated_backoff,0.1,1.0,19008,466,512,0.0003156565656565,5038.646885521885,2543.0,5040.237869697927,118.75372348417346,0.0018169474685965
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,1024,4,interpolated_backoff,0.1,1.0,18944,2705,4096,0.001636402027027,1398.0357369087835,558.0,1400.3272352350236,569.3435412162522,0.0095346878588999
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,1024,1,interpolated_backoff,0.1,5.0,19136,8,8,0.0,68919.39794105351,82917.0,68919.39794105351,5.119890896388755,0.0001343558823929
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,1024,2,interpolated_backoff,0.1,5.0,19072,63,64,0.0,18383.98961828859,11253.0,18383.98961828859,24.66491669892259,0.0010506675056053
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,1024,3,interpolated_backoff,0.1,5.0,19008,466,512,0.0003156565656565,5038.646885521885,2543.0,5040.237869697927,118.75372348417346,0.0067600676240743
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,1024,4,interpolated_backoff,0.1,5.0,18944,2705,4096,0.001636402027027,1398.0357369087835,558.0,1400.3272352350236,569.3435412162522,0.031409717239315
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,1024,1,interpolated_backoff,0.1,20.0,19136,8,8,0.0,68919.39794105351,82917.0,68919.39794105351,5.119890896388755,0.0005346864796591
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,1024,2,interpolated_backoff,0.1,20.0,19072,63,64,0.0,18383.98961828859,11253.0,18383.98961828859,24.66491669892259,0.0038652579050165
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,1024,3,interpolated_backoff,0.1,20.0,19008,466,512,0.0003156565656565,5038.646885521885,2543.0,5040.237869697927,118.75372348417346,0.021195739574232
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,1024,4,interpolated_backoff,0.1,20.0,18944,2705,4096,0.001636402027027,1398.0357369087835,558.0,1400.3272352350236,569.3435412162522,0.0836603085886922
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,1024,1,additive,0.5,,19136,8,8,0.0,68919.39794105351,82917.0,68919.39794105351,5.119890896388755,0.0
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,1024,2,additive,0.5,,19072,63,64,0.0,18383.98961828859,11253.0,18383.98961828859,24.66491669892259,0.0
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,1024,3,additive,0.5,,19008,466,512,0.0003156565656565,5038.646885521885,2543.0,5040.237869697927,118.75372348417346,0.0
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,1024,4,additive,0.5,,18944,2705,4096,0.001636402027027,1398.0357369087835,558.0,1400.3272352350236,569.3435412162522,0.0
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,1024,1,interpolated_backoff,0.5,1.0,19136,8,8,0.0,68919.39794105351,82917.0,68919.39794105351,5.119890896388755,2.6908710136961344e-05
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,1024,2,interpolated_backoff,0.5,1.0,19072,63,64,0.0,18383.98961828859,11253.0,18383.98961828859,24.66491669892259,0.0002196611538544
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,1024,3,interpolated_backoff,0.5,1.0,19008,466,512,0.0003156565656565,5038.646885521885,2543.0,5040.237869697927,118.75372348417346,0.0018169474685965
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,1024,4,interpolated_backoff,0.5,1.0,18944,2705,4096,0.001636402027027,1398.0357369087835,558.0,1400.3272352350236,569.3435412162522,0.0095346878588999
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,1024,1,interpolated_backoff,0.5,5.0,19136,8,8,0.0,68919.39794105351,82917.0,68919.39794105351,5.119890896388755,0.0001343558823929
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,1024,2,interpolated_backoff,0.5,5.0,19072,63,64,0.0,18383.98961828859,11253.0,18383.98961828859,24.66491669892259,0.0010506675056053
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,1024,3,interpolated_backoff,0.5,5.0,19008,466,512,0.0003156565656565,5038.646885521885,2543.0,5040.237869697927,118.75372348417346,0.0067600676240743
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,1024,4,interpolated_backoff,0.5,5.0,18944,2705,4096,0.001636402027027,1398.0357369087835,558.0,1400.3272352350236,569.3435412162522,0.031409717239315
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,1024,1,interpolated_backoff,0.5,20.0,19136,8,8,0.0,68919.39794105351,82917.0,68919.39794105351,5.119890896388755,0.0005346864796591
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,1024,2,interpolated_backoff,0.5,20.0,19072,63,64,0.0,18383.98961828859,11253.0,18383.98961828859,24.66491669892259,0.0038652579050165
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,1024,3,interpolated_backoff,0.5,20.0,19008,466,512,0.0003156565656565,5038.646885521885,2543.0,5040.237869697927,118.75372348417346,0.021195739574232
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,1024,4,interpolated_backoff,0.5,20.0,18944,2705,4096,0.001636402027027,1398.0357369087835,558.0,1400.3272352350236,569.3435412162522,0.0836603085886922
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,1024,1,additive,1.0,,19136,8,8,0.0,68919.39794105351,82917.0,68919.39794105351,5.119890896388755,0.0
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,1024,2,additive,1.0,,19072,63,64,0.0,18383.98961828859,11253.0,18383.98961828859,24.66491669892259,0.0
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,1024,3,additive,1.0,,19008,466,512,0.0003156565656565,5038.646885521885,2543.0,5040.237869697927,118.75372348417346,0.0
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,1024,4,additive,1.0,,18944,2705,4096,0.001636402027027,1398.0357369087835,558.0,1400.3272352350236,569.3435412162522,0.0
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,1024,1,interpolated_backoff,1.0,1.0,19136,8,8,0.0,68919.39794105351,82917.0,68919.39794105351,5.119890896388755,2.6908710136961344e-05
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,1024,2,interpolated_backoff,1.0,1.0,19072,63,64,0.0,18383.98961828859,11253.0,18383.98961828859,24.66491669892259,0.0002196611538544
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,1024,3,interpolated_backoff,1.0,1.0,19008,466,512,0.0003156565656565,5038.646885521885,2543.0,5040.237869697927,118.75372348417346,0.0018169474685965
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,1024,4,interpolated_backoff,1.0,1.0,18944,2705,4096,0.001636402027027,1398.0357369087835,558.0,1400.3272352350236,569.3435412162522,0.0095346878588999
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,1024,1,interpolated_backoff,1.0,5.0,19136,8,8,0.0,68919.39794105351,82917.0,68919.39794105351,5.119890896388755,0.0001343558823929
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,1024,2,interpolated_backoff,1.0,5.0,19072,63,64,0.0,18383.98961828859,11253.0,18383.98961828859,24.66491669892259,0.0010506675056053
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,1024,3,interpolated_backoff,1.0,5.0,19008,466,512,0.0003156565656565,5038.646885521885,2543.0,5040.237869697927,118.75372348417346,0.0067600676240743
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,1024,4,interpolated_backoff,1.0,5.0,18944,2705,4096,0.001636402027027,1398.0357369087835,558.0,1400.3272352350236,569.3435412162522,0.031409717239315
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,1024,1,interpolated_backoff,1.0,20.0,19136,8,8,0.0,68919.39794105351,82917.0,68919.39794105351,5.119890896388755,0.0005346864796591
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,1024,2,interpolated_backoff,1.0,20.0,19072,63,64,0.0,18383.98961828859,11253.0,18383.98961828859,24.66491669892259,0.0038652579050165
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,1024,3,interpolated_backoff,1.0,20.0,19008,466,512,0.0003156565656565,5038.646885521885,2543.0,5040.237869697927,118.75372348417346,0.021195739574232
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,1024,4,interpolated_backoff,1.0,20.0,18944,2705,4096,0.001636402027027,1398.0357369087835,558.0,1400.3272352350236,569.3435412162522,0.0836603085886922
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,2048,1,additive,0.1,,19136,8,8,0.0,137843.3016826923,166317.0,137843.3016826923,5.118393415008753,0.0
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,2048,2,additive,0.1,,19072,64,64,0.0,36764.27705536913,22369.0,36764.27705536913,24.64456419472705,0.0
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,2048,3,additive,0.1,,19008,479,512,0.0001052188552188,10072.648042929291,5031.0,10073.70798695149,118.62679914055455,0.0
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,2048,4,additive,0.1,,18944,2946,4096,0.001002956081081,2791.920502533784,1112.0,2794.7234874504625,569.8015176168872,0.0
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,2048,1,interpolated_backoff,0.1,1.0,19136,8,8,0.0,137843.3016826923,166317.0,137843.3016826923,5.118393415008753,1.3519747866784343e-05
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,2048,2,interpolated_backoff,0.1,1.0,19072,64,64,0.0,36764.27705536913,22369.0,36764.27705536913,24.64456419472705,0.0001112410081193
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,2048,3,interpolated_backoff,0.1,1.0,19008,479,512,0.0001052188552188,10072.648042929291,5031.0,10073.70798695149,118.62679914055455,0.0009742273051091
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,2048,4,interpolated_backoff,0.1,1.0,18944,2946,4096,0.001002956081081,2791.920502533784,1112.0,2794.7234874504625,569.8015176168872,0.0055058036233614
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,2048,1,interpolated_backoff,0.1,5.0,19136,8,8,0.0,137843.3016826923,166317.0,137843.3016826923,5.118393415008753,6.754909842301074e-05
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,2048,2,interpolated_backoff,0.1,5.0,19072,64,64,0.0,36764.27705536913,22369.0,36764.27705536913,24.64456419472705,0.0005416143272501
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,2048,3,interpolated_backoff,0.1,5.0,19008,479,512,0.0001052188552188,10072.648042929291,5031.0,10073.70798695149,118.62679914055455,0.0037556737817537
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,2048,4,interpolated_backoff,0.1,5.0,18944,2946,4096,0.001002956081081,2791.920502533784,1112.0,2794.7234874504625,569.8015176168872,0.0184950660518486
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,2048,1,interpolated_backoff,0.1,20.0,19136,8,8,0.0,137843.3016826923,166317.0,137843.3016826923,5.118393415008753,0.0002694627576835
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,2048,2,interpolated_backoff,0.1,20.0,19072,64,64,0.0,36764.27705536913,22369.0,36764.27705536913,24.64456419472705,0.0020377992670051
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,2048,3,interpolated_backoff,0.1,20.0,19008,479,512,0.0001052188552188,10072.648042929291,5031.0,10073.70798695149,118.62679914055455,0.0120334252300872
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,2048,4,interpolated_backoff,0.1,20.0,18944,2946,4096,0.001002956081081,2791.920502533784,1112.0,2794.7234874504625,569.8015176168872,0.0516007045161744
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,2048,1,additive,0.5,,19136,8,8,0.0,137843.3016826923,166317.0,137843.3016826923,5.118393415008753,0.0
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,2048,2,additive,0.5,,19072,64,64,0.0,36764.27705536913,22369.0,36764.27705536913,24.64456419472705,0.0
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,2048,3,additive,0.5,,19008,479,512,0.0001052188552188,10072.648042929291,5031.0,10073.70798695149,118.62679914055455,0.0
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,2048,4,additive,0.5,,18944,2946,4096,0.001002956081081,2791.920502533784,1112.0,2794.7234874504625,569.8015176168872,0.0
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,2048,1,interpolated_backoff,0.5,1.0,19136,8,8,0.0,137843.3016826923,166317.0,137843.3016826923,5.118393415008753,1.3519747866784343e-05
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,2048,2,interpolated_backoff,0.5,1.0,19072,64,64,0.0,36764.27705536913,22369.0,36764.27705536913,24.64456419472705,0.0001112410081193
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,2048,3,interpolated_backoff,0.5,1.0,19008,479,512,0.0001052188552188,10072.648042929291,5031.0,10073.70798695149,118.62679914055455,0.0009742273051091
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,2048,4,interpolated_backoff,0.5,1.0,18944,2946,4096,0.001002956081081,2791.920502533784,1112.0,2794.7234874504625,569.8015176168872,0.0055058036233614
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,2048,1,interpolated_backoff,0.5,5.0,19136,8,8,0.0,137843.3016826923,166317.0,137843.3016826923,5.118393415008753,6.754909842301074e-05
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,2048,2,interpolated_backoff,0.5,5.0,19072,64,64,0.0,36764.27705536913,22369.0,36764.27705536913,24.64456419472705,0.0005416143272501
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,2048,3,interpolated_backoff,0.5,5.0,19008,479,512,0.0001052188552188,10072.648042929291,5031.0,10073.70798695149,118.62679914055455,0.0037556737817537
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,2048,4,interpolated_backoff,0.5,5.0,18944,2946,4096,0.001002956081081,2791.920502533784,1112.0,2794.7234874504625,569.8015176168872,0.0184950660518486
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,2048,1,interpolated_backoff,0.5,20.0,19136,8,8,0.0,137843.3016826923,166317.0,137843.3016826923,5.118393415008753,0.0002694627576835
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,2048,2,interpolated_backoff,0.5,20.0,19072,64,64,0.0,36764.27705536913,22369.0,36764.27705536913,24.64456419472705,0.0020377992670051
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,2048,3,interpolated_backoff,0.5,20.0,19008,479,512,0.0001052188552188,10072.648042929291,5031.0,10073.70798695149,118.62679914055455,0.0120334252300872
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,2048,4,interpolated_backoff,0.5,20.0,18944,2946,4096,0.001002956081081,2791.920502533784,1112.0,2794.7234874504625,569.8015176168872,0.0516007045161744
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,2048,1,additive,1.0,,19136,8,8,0.0,137843.3016826923,166317.0,137843.3016826923,5.118393415008753,0.0
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,2048,2,additive,1.0,,19072,64,64,0.0,36764.27705536913,22369.0,36764.27705536913,24.64456419472705,0.0
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,2048,3,additive,1.0,,19008,479,512,0.0001052188552188,10072.648042929291,5031.0,10073.70798695149,118.62679914055455,0.0
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,2048,4,additive,1.0,,18944,2946,4096,0.001002956081081,2791.920502533784,1112.0,2794.7234874504625,569.8015176168872,0.0
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,2048,1,interpolated_backoff,1.0,1.0,19136,8,8,0.0,137843.3016826923,166317.0,137843.3016826923,5.118393415008753,1.3519747866784343e-05
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,2048,2,interpolated_backoff,1.0,1.0,19072,64,64,0.0,36764.27705536913,22369.0,36764.27705536913,24.64456419472705,0.0001112410081193
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,2048,3,interpolated_backoff,1.0,1.0,19008,479,512,0.0001052188552188,10072.648042929291,5031.0,10073.70798695149,118.62679914055455,0.0009742273051091
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,2048,4,interpolated_backoff,1.0,1.0,18944,2946,4096,0.001002956081081,2791.920502533784,1112.0,2794.7234874504625,569.8015176168872,0.0055058036233614
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,2048,1,interpolated_backoff,1.0,5.0,19136,8,8,0.0,137843.3016826923,166317.0,137843.3016826923,5.118393415008753,6.754909842301074e-05
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,2048,2,interpolated_backoff,1.0,5.0,19072,64,64,0.0,36764.27705536913,22369.0,36764.27705536913,24.64456419472705,0.0005416143272501
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,2048,3,interpolated_backoff,1.0,5.0,19008,479,512,0.0001052188552188,10072.648042929291,5031.0,10073.70798695149,118.62679914055455,0.0037556737817537
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,2048,4,interpolated_backoff,1.0,5.0,18944,2946,4096,0.001002956081081,2791.920502533784,1112.0,2794.7234874504625,569.8015176168872,0.0184950660518486
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,2048,1,interpolated_backoff,1.0,20.0,19136,8,8,0.0,137843.3016826923,166317.0,137843.3016826923,5.118393415008753,0.0002694627576835
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,2048,2,interpolated_backoff,1.0,20.0,19072,64,64,0.0,36764.27705536913,22369.0,36764.27705536913,24.64456419472705,0.0020377992670051
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,2048,3,interpolated_backoff,1.0,20.0,19008,479,512,0.0001052188552188,10072.648042929291,5031.0,10073.70798695149,118.62679914055455,0.0120334252300872
confirm_K4_i000291,4,gain_K4_p16,gain_contrast,low,2048,4,interpolated_backoff,1.0,20.0,18944,2946,4096,0.001002956081081,2791.920502533784,1112.0,2794.7234874504625,569.8015176168872,0.0516007045161744
confirm_K4_i000657,4,gain_K4_p16,gain_contrast,high,64,1,additive,0.1,,19136,8,8,0.0,4538.742631688963,3708.0,4538.742631688963,5.201104743351546,0.0
confirm_K4_i000657,4,gain_K4_p16,gain_contrast,high,64,2,additive,0.1,,19072,62,64,0.000104865771812,1161.9862625838923,904.0,1162.108127949659,26.11094424421314,0.0
